# t,ax,ay,az (t in seconds since start)
1.824873,374,-2353,-12437
1.826073,329,-2647,-12273
1.827273,308,-2890,-12119
1.828474,261,-3012,-11685
1.829674,232,-3051,-11049
1.830875,258,-3043,-10149
1.832075,304,-2893,-9861
1.833276,423,-2815,-9102
1.834476,599,-2618,-8448
1.835677,671,-2337,-8158
1.836877,791,-1995,-7526
1.838078,793,-1826,-6737
1.839278,810,-1419,-6120
1.840479,753,-1014,-5778
1.841679,755,-829,-5263
1.842880,680,-559,-4909
1.844080,652,-367,-4813
1.869003,586,-30,-4692
1.870203,526,-112,-4631
1.871404,528,80,-4852
1.872604,546,315,-4648
1.873805,601,440,-4641
1.875005,661,686,-4627
1.876206,710,924,-4613
1.877406,755,1038,-4610
1.878607,808,1233,-4616
1.879807,826,1371,-4626
1.881008,892,1436,-4624
1.882208,992,1454,-4606
1.883409,1118,1466,-4597
1.884609,1151,1452,-4599
1.885809,1239,1447,-4568
1.887010,1363,1432,-4517
1.888210,1414,1422,-4457
1.889411,1535,1410,-4325
1.890611,1708,1435,-4186
1.891812,2007,1496,-4016
1.869113,2181,1594,-3896
1.870313,2595,1647,-3496
1.871514,2976,1855,-2826
1.872714,3128,2136,-2330
1.873915,3288,2450,-980
1.875115,3204,2639,872
1.876316,2985,3030,2969
1.877516,2903,3496,4016
1.878717,2907,3708,5680
1.879917,2951,4030,6940
1.881117,2968,4356,7443
1.882318,3055,4783,8293
1.883518,3210,5010,8963
1.884719,3577,5436,9530
1.885919,3450,5835,9807
1.887120,3508,6041,10150
1.888320,3504,6406,10115
1.889521,3481,6752,9854
1.890721,3455,6852,8709
1.891922,3354,6860,7181
1.896719,2868,6639,5995
1.897920,2716,6300,5484
1.899120,2254,6068,4693
1.900321,1825,5639,3705
1.901521,1633,5153,3118
1.902722,1209,4630,2034
1.903922,853,4384,1006
1.905123,696,3886,467
1.906323,435,3394,-662
1.907524,232,3145,-1827
1.908724,108,2656,-2914
1.909925,75,2225,-3486
1.911125,5,1739,-4509
1.912326,0,1561,-5482
1.913526,-48,1154,-5937
1.914727,-89,739,-6807
1.915927,-125,541,-7628
1.917128,-152,172,-8336
1.918328,-181,-163,-8688
1.919529,-182,-322,-9373
1.944083,-165,-616,-9964
1.945283,-151,-868,-10219
1.946484,-123,-1118,-10731
1.947684,-68,-1211,-11163
1.948885,-37,-1384,-11624
1.950085,-25,-1537,-11718
1.951286,20,-1581,-11976
1.952486,45,-1709,-12149
1.953687,38,-1804,-12202
1.954887,25,-1920,-12262
1.956088,24,-1966,-12292
1.957288,-26,-2101,-12049
1.958489,-64,-2252,-12115
1.959689,-138,-2299,-11476
1.960890,-198,-2238,-10514
1.962090,-182,-2023,-10118
1.963290,-75,-1749,-9445
1.964491,85,-1590,-8824
1.965691,170,-1271,-8318
1.966892,292,-1024,-8126
1.989319,325,-927,-7673
1.990520,391,-713,-7217
1.991720,419,-449,-6931
1.992920,472,-60,-6370
1.994121,479,-54,-5840
1.995321,473,243,-5583
1.996522,452,508,-5165
1.997722,441,630,-4829
1.998923,463,835,-4546
2.000123,492,1029,-4458
2.001324,565,1114,-4336
2.002524,659,1240,-4293
2.003725,712,1358,-4255
2.004925,807,1451,-4249
2.006126,942,1496,-4242
2.007326,1081,1565,-4278
2.008527,1161,1630,-4270
2.009727,1330,1663,-4183
2.010928,1481,1720,-4041
2.012128,1588,1787,-3986
2.035569,1879,1872,-3887
2.036769,2384,1948,-3736
2.037970,3008,2112,-3266
2.039170,3250,2367,-2775
2.040371,3495,2517,-1334
2.041571,3313,2807,853
2.042771,3080,3137,2162
2.043972,2635,3562,4842
2.045172,2571,3742,6883
2.046373,2648,3990,8423
2.047573,2703,4299,8628
2.048774,3003,4485,9381
2.049974,3453,4929,10218
2.051175,3719,5310,10649
2.052375,3973,5574,11711
2.053576,3947,5788,12902
2.054776,3917,6219,14044
2.055977,3796,6595,14425
2.057177,3584,6750,14736
2.058378,3277,7054,14200
2.081349,3206,7291,13524
2.082549,2626,7098,11692
2.083750,1909,6963,9937
2.084950,1008,6655,9146
2.086151,624,6264,8512
2.087351,-181,6051,7150
2.088552,-888,5578,5537
2.089752,-1180,5054,4823
2.090953,-1748,4526,3325
2.092153,-2175,4232,1643
2.093354,-2648,3663,725
2.094554,-2750,3199,-1102
2.095754,-2971,2961,-2795
2.096955,-3141,2526,-4327
2.098155,-3215,2050,-5101
2.099356,-3393,1538,-6622
2.100556,-3522,1280,-8146
2.101757,-3564,812,-8890
2.102957,-3606,346,-10421
2.104158,-3470,123,-11848
2.130081,-3346,-364,-13208
2.131281,-3267,-842,-13867
2.132482,-3098,-1074,-15082
2.133682,-2882,-1510,-16172
2.134883,-2726,-1875,-16662
2.136083,-2413,-2258,-17503
2.137284,-2128,-2373,-18264
2.138484,-1938,-2716,-18841
2.139685,-1863,-3026,-18979
2.140885,-1708,-3152,-19245
2.142086,-1551,-3401,-19493
2.143286,-1505,-3717,-19556
2.144487,-1404,-3980,-19357
2.145687,-1454,-4070,-18432
2.146888,-1561,-4066,-16653
2.148088,-1502,-3884,-15978
2.149289,-1290,-3766,-14590
2.150489,-1154,-3454,-13515
2.151689,-1148,-3099,-13042
2.152890,-1151,-2680,-11899
2.130253,-1188,-2622,-10828
2.131454,-1207,-2270,-9887
2.132654,-1264,-1950,-9531
2.133855,-1350,-1796,-8721
2.135055,-1482,-1407,-7942
2.136256,-1533,-1056,-7611
2.137456,-1632,-586,-6975
2.138657,-1700,-474,-6423
2.139857,-1702,-120,-6130
2.141058,-1709,240,-5787
2.142258,-1660,415,-5511
2.143459,-1559,738,-5263
2.144659,-1498,998,-5129
2.145860,-1366,1106,-4900
2.147060,-1208,1314,-4639
2.148261,-1125,1500,-4504
2.149461,-1033,1636,-4209
2.150662,-859,1685,-4055
2.151862,-462,1773,-4036
2.153063,-165,1880,-4053
2.182506,582,1923,-3889
2.183707,1301,2066,-3363
2.184907,1550,2243,-2818
2.186107,1692,2456,-1245
2.187308,1435,2583,985
2.188508,1020,2825,3524
2.189709,793,3043,4750
2.190909,541,3157,6950
2.192110,635,3433,8728
2.193310,789,3822,9475
2.194511,1241,4240,10716
2.195711,1736,4469,11787
2.196912,2229,4995,12790
2.198112,2467,5554,13228
2.199313,2910,5811,14068
2.200513,3226,6273,14572
2.201714,3364,6628,14660
2.202914,3519,6866,14567
2.204115,3586,6950,13773
2.205315,3647,7072,12273
2.209065,3643,6983,11181
2.210266,3461,6958,9637
2.211466,3195,6764,8796
2.212667,3019,6371,8471
2.213867,2612,6037,7573
2.215068,2221,5905,6363
2.216268,1629,5404,5892
2.217469,1390,4930,4875
2.218669,831,4689,3761
2.219870,257,4243,2467
2.221070,31,3783,1813
2.222270,-374,3277,495
2.223471,-640,3084,-858
2.224671,-995,2701,-1570
2.225872,-880,2281,-2965
2.227072,-985,2082,-4252
2.228273,-1026,1664,-5478
2.229473,-1056,1315,-6079
2.230674,-1069,895,-7253
2.231874,-1045,795,-8219
2.258116,-1047,488,-8681
2.259316,-1007,210,-9543
2.260517,-969,94,-10313
2.261717,-956,-211,-10973
2.262918,-952,-436,-11322
2.264118,-917,-564,-11995
2.265319,-863,-821,-12592
2.266519,-811,-1074,-12889
2.267720,-748,-1275,-13409
2.268920,-672,-1367,-13880
2.270121,-599,-1535,-14325
2.271321,-579,-1717,-14329
2.272522,-542,-1795,-14583
2.273722,-504,-1908,-14789
2.274923,-463,-2094,-14876
2.276123,-381,-2240,-14884
2.277324,-369,-2319,-14416
2.278524,-420,-2348,-13105
2.279724,-474,-2233,-12448
2.280925,-384,-2126,-11286
2.302171,-220,-1833,-10397
2.303371,-165,-1494,-10031
2.304572,-169,-1114,-9269
2.305772,-261,-1140,-8520
2.306973,-323,-867,-7952
2.308173,-447,-617,-7644
2.309374,-570,-492,-7100
2.310574,-679,-192,-6780
2.311775,-711,133,-6673
2.312975,-768,281,-6496
2.314176,-774,572,-6397
2.315376,-765,873,-6349
2.316577,-710,1168,-6335
2.317777,-622,1276,-6422
2.318978,-476,1494,-6461
2.320178,-415,1673,-6451
2.321379,-268,1995,-6453
2.322579,-143,1850,-6442
2.323779,-80,1921,-6409
2.324980,3,1915,-6315
2.350811,78,1911,-6100
2.352011,161,1918,-5796
2.353212,220,1913,-5572
2.354412,349,1919,-5163
2.355613,483,1890,-4706
2.356813,563,1860,-4525
2.358014,928,1846,-4248
2.359214,1496,1881,-3929
2.360415,2077,1922,-3134
2.361615,2288,1943,-2653
2.362815,2344,1960,-902
2.364016,2091,2041,1377
2.365216,1923,2178,2601
2.366417,1615,2396,5128
2.367617,1539,2554,7376
2.368818,1595,2874,9123
2.370018,1851,3168,9968
2.371219,2222,3342,11196
2.372419,2623,3752,12320
2.373620,2830,4157,12857
2.398155,3147,4476,14010
2.399356,3431,4624,14696
2.400556,3808,4885,15296
2.401757,3681,5237,15545
2.402957,3734,5456,15775
2.404158,3672,5940,15076
2.405358,3627,6442,14318
2.406559,3430,6564,12536
2.407759,2826,6688,11132
2.408960,2091,6679,10635
2.410160,2052,6557,9727
2.411361,1539,6445,8421
2.412561,1187,6180,6977
2.413762,1001,5896,6316
2.414962,631,5507,5112
2.416162,250,5391,4120
2.417363,-230,5028,3642
2.418563,-373,4666,2623
2.419764,-845,4498,1644
2.420964,-1246,4077,731
2.447644,-1475,3628,259
2.448845,-1852,3114,-760
2.450045,-2186,2975,-1914
2.451245,-2371,2496,-2447
2.452446,-2668,2066,-3476
2.453646,-2938,1877,-4611
2.454847,-3190,1455,-5744
2.456047,-3261,1081,-6318
2.457248,-3340,914,-7513
2.458448,-3221,638,-8688
2.459649,-3235,317,-9281
2.460849,-3276,-14,-10303
2.462050,-3238,-143,-11384
2.463250,-3041,-349,-12417
2.464451,-2981,-675,-12948
2.465651,-2900,-839,-13840
2.466852,-2773,-1152,-14748
2.468052,-2691,-1448,-15209
2.469253,-2462,-1745,-15975
2.470453,-2202,-1897,-16575
2.447790,-1806,-2141,-17106
2.448990,-1848,-2385,-17240
2.450191,-1707,-2478,-17437
2.451391,-1623,-2700,-17440
2.452592,-1614,-2900,-17396
2.453792,-1604,-3266,-17218
2.454993,-1630,-3289,-16826
2.456193,-1636,-3490,-16424
2.457394,-1610,-3428,-15213
2.458594,-1419,-3307,-13796
2.459795,-1279,-2979,-12590
2.460995,-1209,-2500,-12101
2.462195,-1059,-2289,-11177
2.463396,-960,-1857,-10134
2.464596,-931,-1461,-9666
2.465797,-916,-1097,-8863
2.466997,-959,-946,-8055
2.468198,-1111,-619,-7214
2.469398,-1186,-307,-6877
2.470599,-1372,127,-6326
2.496823,-1531,193,-5902
2.498024,-1589,507,-5751
2.499224,-1670,822,-5519
2.500425,-1659,967,-5483
2.501625,-1585,1296,-5528
2.502826,-1530,1584,-5579
2.504026,-1391,1730,-5747
2.505227,-1262,2007,-5990
2.506427,-1191,2257,-6104
2.507628,-1015,2488,-6276
2.508828,-836,2583,-6306
2.510029,-594,2766,-6309
2.511229,-586,2776,-6266
2.512429,-567,2765,-6125
2.513630,-515,2712,-5944
2.514830,-459,2588,-5842
2.516031,-291,2381,-5721
2.517231,-36,2265,-5674
2.518432,459,2116,-5394
2.519632,871,2018,-5506
2.545529,1637,2022,-4979
2.546730,2060,1968,-3771
2.547930,2072,1908,-2863
2.549131,1764,1888,-639
2.550331,1341,1874,1887
2.551532,1195,1899,4436
2.552732,929,1888,5596
2.553933,877,1909,7722
2.555133,1091,2077,9563
2.556334,1275,2362,10453
2.557534,1635,2810,12180
2.558735,2112,2993,13700
2.559935,2970,3461,14316
2.561136,3147,3794,15401
2.562336,3436,3848,16397
2.563537,3517,4025,17372
2.564737,3575,4445,17743
2.565938,3666,4944,18047
2.567138,3655,5299,17540
2.568339,3648,6002,16879
2.592160,3489,6306,15083
2.593360,3065,6513,13273
2.594561,2484,6650,12140
2.595761,2249,6569,11707
2.596962,1543,6202,10769
2.598162,902,6286,9482
2.599363,558,6068,8737
2.600563,-35,5826,7309
2.601764,-671,5660,5938
2.602964,-1296,5281,4438
2.604165,-1571,4917,3694
2.605365,-2109,4712,2032
2.606566,-2523,4311,447
2.607766,-2711,3912,-320
2.608966,-3035,3496,-1860
2.610167,-3242,3290,-3437
2.611367,-3336,2917,-4963
2.612568,-3394,2463,-5678
2.613768,-3565,2228,-6996
2.614969,-3785,1823,-8454
2.638596,-3866,1403,-9170
2.639796,-3943,1074,-10487
2.640997,-3687,871,-11646
2.642197,-3621,436,-13013
2.643398,-3597,-4,-13549
2.644598,-3417,-183,-14661
2.645799,-3074,-468,-15478
2.646999,-2984,-903,-15892
2.648200,-2863,-1099,-16625
2.649400,-2689,-1430,-17339
2.650601,-2352,-1785,-17956
2.651801,-2398,-2128,-18266
2.653002,-2156,-2295,-18672
2.654202,-1938,-2667,-18934
2.655403,-1877,-3024,-19012
2.656603,-1764,-3461,-18985
2.657803,-1721,-3595,-18714
2.659004,-1737,-3953,-18349
2.660204,-1818,-4051,-17084
2.661405,-1754,-3980,-15500
2.687572,-1503,-3698,-14176
2.688773,-1389,-3363,-13666
2.689973,-1285,-2923,-12764
2.691174,-1372,-2798,-11598
2.692374,-1421,-2404,-11053
2.693575,-1522,-2019,-10161
2.694775,-1729,-1817,-9359
2.695976,-1923,-1436,-8704
2.697176,-1998,-995,-8317
2.698377,-2045,-770,-7817
2.699577,-2141,-300,-7337
2.700778,-2178,133,-7070
2.701978,-2142,636,-6765
2.703179,-2109,883,-6566
2.704379,-1977,1327,-6468
2.705580,-1847,1786,-6407
2.706780,-1676,1924,-6244
2.707981,-1509,2191,-6139
2.709181,-1440,2347,-6093
2.710382,-1260,2471,-5986
2.687757,-1082,2509,-5866
2.688957,-997,2471,-5787
2.690158,-711,2419,-5603
2.691358,-424,2372,-5284
2.692559,-23,2336,-4917
2.693759,179,2328,-4691
2.694960,655,2307,-4119
2.696160,983,2353,-3102
2.697361,1055,2312,-1335
2.698561,1023,2314,-637
2.699762,940,2331,1277
2.700962,896,2418,3417
2.702163,835,2528,4560
2.703363,791,2631,7043
2.704564,893,2912,9518
2.705764,1024,3289,10685
2.706965,1420,3748,12773
2.708165,1933,3978,14389
2.709366,2539,4349,15705
2.710566,2805,4700,16290
2.687853,3219,5072,17418
2.689053,3542,5130,18382
2.690254,3683,5547,18818
2.691454,3815,5953,19359
2.692655,3772,6161,19160
2.693855,3686,6739,17762
2.695056,3606,6953,16671
2.696256,2947,6963,14527
2.697457,2387,7083,12945
2.698657,2064,6740,12443
2.699858,1270,6305,11317
2.701058,499,6121,9624
2.702259,-271,5678,7721
2.703459,-615,5187,7084
2.704660,-1300,4927,5372
2.705860,-1913,4374,3467
2.707061,-2160,3954,2412
2.708261,-2540,3488,502
2.709462,-2827,3245,-1274
2.710662,-2915,2876,-2876
2.743221,-3095,2457,-3756
2.744421,-3258,1987,-5323
2.745622,-3377,1777,-6815
2.746822,-3377,1383,-7605
2.748022,-3430,907,-8948
2.749223,-3420,778,-10257
2.750423,-3394,422,-11407
2.751624,-3328,10,-12154
2.752824,-3343,-228,-13374
2.754025,-3212,-556,-14533
2.755225,-3029,-833,-15070
2.756426,-2751,-1260,-16073
2.757626,-2514,-1333,-17036
2.758827,-2152,-1656,-17475
2.760027,-2144,-1904,-18265
2.761228,-1862,-2018,-18851
2.762428,-1632,-2256,-19191
2.763629,-1525,-2454,-19333
2.764829,-1328,-2809,-19525
2.766030,-1191,-2764,-19511
2.794809,-1165,-3041,-19344
2.796009,-1258,-3256,-18370
2.797210,-1429,-3252,-16605
2.798410,-1245,-3079,-14830
2.799611,-1117,-2720,-14160
2.800811,-941,-2525,-13045
2.802012,-932,-2196,-11885
2.803212,-994,-1881,-11303
2.804413,-1111,-1578,-10278
2.805613,-1232,-1451,-9487
2.806814,-1408,-1181,-8837
2.808014,-1482,-847,-8363
2.809215,-1641,-666,-7694
2.810415,-1728,-286,-7077
2.811616,-1764,127,-6780
2.812816,-1777,578,-6293
2.814017,-1716,782,-5901
2.815217,-1600,1172,-5488
2.816418,-1519,1535,-5522
2.817618,-1357,1687,-5265
2.822914,-1164,1932,-5010
2.824115,-1087,2144,-4889
2.825315,-945,2304,-4646
2.826516,-828,2380,-4434
2.827716,-757,2459,-4299
2.828917,-636,2557,-4040
2.830117,-498,2609,-3722
2.831318,-321,2640,-3411
2.832518,-212,2670,-3330
2.833719,38,2682,-2997
2.834919,413,2716,-2606
2.836120,891,2717,-2366
2.837320,938,2650,-1786
2.838521,1226,2643,-1114
2.839721,1417,2591,-179
2.840922,1489,2532,320
2.842122,1587,2516,1484
2.843322,1673,2481,2597
2.844523,1747,2516,3189
2.845723,1861,2561,4330
2.915259,2029,2593,5604
2.916459,2170,2719,7012
2.917660,2262,2955,7788
2.918860,2511,3359,9308
2.920061,2833,3527,10631
2.921261,2964,3811,11242
2.922462,3172,4048,12207
2.923662,3396,4180,12759
2.924863,3628,4429,12993
2.926063,3716,4636,13079
2.927264,3805,4768,13263
2.928464,3861,5144,13090
2.929665,3905,5618,12852
2.930865,3936,5977,12151
2.932066,3742,6106,11414
2.933266,3310,6284,10881
2.934466,3049,6281,10614
2.935667,2477,6251,10042
2.936867,1862,6064,9231
2.938068,1561,5820,8724
2.915389,955,5544,7617
2.916590,452,5385,6493
2.917790,-62,5096,5169
2.918991,-239,4755,4729
2.920191,-644,4562,3537
2.921392,-983,4233,2470
2.922592,-1146,3875,2022
2.923793,-1545,3411,1130
2.924993,-1975,3278,129
2.926194,-2442,2854,-927
2.927394,-2609,2396,-1482
2.928595,-3065,2195,-2573
2.929795,-3553,1760,-3687
2.930996,-3757,1386,-4271
2.932196,-4134,963,-5459
2.933397,-4405,845,-6816
2.934597,-4485,471,-7545
2.935798,-4577,83,-9079
2.936998,-4533,-77,-10615
2.938198,-4372,-397,-12002
2.963798,-4265,-653,-12677
2.964999,-3925,-1024,-13949
2.966199,-3526,-1017,-15127
2.967400,-3387,-1274,-15632
2.968600,-3058,-1421,-16499
2.969801,-2712,-1523,-17177
2.971001,-2424,-1713,-17819
2.972202,-2267,-1921,-18077
2.973402,-1992,-2027,-18460
2.974603,-1752,-2252,-18650
2.975803,-1649,-2503,-18679
2.977004,-1529,-2748,-18550
2.978204,-1491,-2885,-18109
2.979405,-1551,-3148,-17194
2.980605,-1607,-3332,-16589
2.981806,-1465,-3380,-15205
2.983006,-1271,-3378,-13840
2.984207,-1181,-3104,-13164
2.985407,-1118,-2685,-11829
2.986608,-1175,-2476,-10541
3.012890,-1148,-2024,-9720
3.014090,-1125,-1667,-9055
3.015291,-1062,-1493,-8353
3.016491,-1018,-1178,-7620
3.017692,-1000,-883,-7239
3.018892,-1007,-548,-6480
3.020093,-1062,-380,-5782
3.021293,-1071,25,-5177
3.022494,-1138,439,-4820
3.023694,-1187,655,-4342
3.024895,-1177,1087,-4040
3.026095,-1143,1481,-3963
3.027296,-1067,1919,-3916
3.028496,-949,1997,-3981
3.029697,-901,2277,-4035
3.030897,-752,2527,-4261
3.032098,-623,2639,-4504
3.033298,-467,2790,-4725
3.034499,-404,2897,-4845
3.035699,-276,2938,-4975
3.013023,-156,2970,-5086
3.014224,-104,2949,-5122
3.015424,4,2886,-5233
3.016625,142,2823,-5293
3.017825,420,2701,-5366
3.019026,645,2553,-5386
3.020226,1205,2515,-5283
3.021427,1762,2429,-4829
3.022627,1965,2471,-4413
3.023828,2202,2565,-3196
3.025028,2195,2628,-1602
3.026229,2122,2730,34
3.027429,2100,2884,1056
3.028630,2144,2995,2831
3.029830,2147,3177,5049
3.031031,2162,3421,6279
3.032231,2393,3750,8659
3.033432,2711,3894,10706
3.034632,2819,4046,12695
3.035833,2809,4245,13562
3.080494,2903,4423,15459
3.081694,3124,4853,17061
3.082895,3214,5316,17666
3.084095,3327,5823,18544
3.085296,3343,6150,18916
3.086496,3258,6773,18594
3.087697,3211,7352,17708
3.088897,2873,7445,15463
3.090098,2224,7533,13248
3.091298,1824,7459,12502
3.092499,965,6996,11455
3.093699,146,6818,10235
3.094900,-758,6426,9384
3.096100,-1049,5961,7679
3.097301,-1871,5699,6163
3.098501,-2599,5191,4506
3.099702,-2940,4698,3621
3.100902,-3519,4232,1699
3.102103,-4064,3976,-185
3.103303,-4566,3460,-1122
3.127943,-4578,2978,-3023
3.129144,-4732,2700,-4861
3.130344,-4753,2200,-6781
3.131544,-4720,1670,-7654
3.132745,-4642,1107,-9279
3.133945,-4512,821,-10740
3.135146,-4439,234,-11503
3.136346,-4335,-387,-12842
3.137547,-4254,-698,-13975
3.138747,-4156,-1313,-15008
3.139948,-4080,-1863,-15567
3.141148,-3868,-2123,-16650
3.142349,-3579,-2518,-17498
3.143549,-3412,-2985,-17829
3.144750,-3100,-3374,-18554
3.145950,-2773,-3566,-19124
3.147151,-2503,-3918,-19591
3.148351,-2363,-4224,-19581
3.149552,-2167,-4343,-19661
3.150752,-1970,-4602,-19566
3.183785,-1906,-4888,-19356
3.184985,-1852,-5101,-18564
3.186186,-1872,-5108,-17110
3.187386,-1540,-4969,-15190
3.188587,-1553,-4685,-14484
3.189787,-1275,-4530,-13255
3.190988,-1230,-4192,-12192
3.192188,-1270,-3888,-11532
3.193389,-1375,-3484,-10269
3.194589,-1514,-3360,-9374
3.195790,-1569,-3002,-8691
3.196990,-1681,-2606,-8084
3.198190,-1770,-2378,-7249
3.199391,-1817,-1928,-6578
3.200591,-1845,-1437,-6304
3.201792,-1868,-963,-5713
3.202992,-1797,-782,-5274
3.204193,-1752,-361,-5062
3.205393,-1643,32,-4743
3.206594,-1526,201,-4477
3.183903,-1390,493,-4243
3.185103,-1304,696,-4176
3.186304,-1076,774,-4035
3.187504,-919,900,-3887
3.188705,-850,1024,-3799
3.189905,-734,1118,-3572
3.191106,-599,1150,-3360
3.192306,-452,1264,-3168
3.193507,-377,1399,-3055
3.194707,-212,1472,-2765
3.195908,-102,1599,-2477
3.197108,-29,1729,-2357
3.198309,93,1886,-2141
3.199509,303,1979,-1962
3.200710,643,2175,-1875
3.201910,875,2450,-1693
3.203111,1432,2602,-1352
3.204311,1950,2950,-557
3.205512,2148,3364,-23
3.206712,2333,3803,1421
3.250706,2221,4053,3232
3.251906,2153,4545,5245
3.253107,2001,5076,6175
3.254307,1952,5364,7933
3.255508,2164,5946,9281
3.256708,2266,6437,9792
3.257909,2421,6684,10501
3.259109,2501,7095,10981
3.260310,2564,7427,11123
3.261510,2703,7742,11107
3.262711,2993,7877,10571
3.263911,3309,8029,9532
3.265111,3358,7836,8885
3.266312,3196,7454,7615
3.267512,2923,7527,6877
3.268713,2767,7265,6635
3.269913,2414,6890,6011
3.271114,2111,6681,5088
3.272314,1922,6267,4213
3.273515,1880,5795,3886
3.303953,1765,5331,3295
3.305154,1553,5111,3001
3.306354,1387,4555,2932
3.307555,963,4009,2792
3.308755,523,3770,2479
3.309956,84,3240,2144
3.311156,-112,2713,1956
3.312357,-585,2191,1358
3.313557,-1093,1961,557
3.314758,-1304,1522,115
3.315958,-1729,1104,-867
3.317159,-2016,905,-1930
3.318359,-2197,561,-2974
3.319560,-2215,251,-3638
3.320760,-2216,129,-4878
3.321961,-2165,-84,-5964
3.323161,-2127,-320,-6429
3.324362,-2081,-485,-7429
3.325562,-2050,-568,-8349
3.326762,-2102,-736,-9009
3.356590,-2111,-900,-9508
3.357791,-2172,-960,-10196
3.358991,-2164,-1071,-10857
3.360192,-2151,-1128,-11208
3.361392,-2085,-1161,-11683
3.362593,-1975,-1165,-12156
3.363793,-1917,-1181,-12652
3.364994,-1715,-1136,-12817
3.366194,-1537,-1129,-13081
3.367395,-1335,-1109,-13244
3.368595,-1257,-1092,-13307
3.369796,-1161,-1108,-13345
3.370996,-1119,-1141,-13226
3.372197,-1138,-1208,-13085
3.373397,-1228,-1274,-12653
3.374598,-1385,-1323,-11999
3.375798,-1528,-1400,-11262
3.376998,-1546,-1476,-10943
3.378199,-1478,-1514,-10407
3.379399,-1340,-1505,-9845
3.356761,-1182,-1327,-8999
3.357961,-1110,-988,-8588
3.359162,-938,-825,-7812
3.360362,-887,-531,-7189
3.361563,-867,-329,-6928
3.362763,-874,-21,-6554
3.363964,-923,-201,-6202
3.365164,-934,-159,-6045
3.366365,-971,-104,-5800
3.367565,-989,-54,-5663
3.368766,-960,99,-5534
3.369966,-908,312,-5489
3.371166,-849,413,-5420
3.372367,-766,647,-5406
3.373567,-718,826,-5417
3.374768,-649,935,-5543
3.375968,-566,974,-5761
3.377169,-502,987,-6114
3.378369,-516,967,-6035
3.379570,-506,952,-6214
3.407290,-511,933,-6339
3.408490,-500,930,-6390
3.409690,-454,890,-6457
3.410891,-409,900,-6586
3.412091,-396,872,-6642
3.413292,-334,846,-6665
3.414492,-235,827,-6693
3.415693,-168,753,-6661
3.416893,-145,690,-6651
3.418094,-92,674,-6517
3.419294,-85,636,-6286
3.420495,-63,648,-5908
3.421695,-28,647,-5870
3.422896,28,648,-5560
3.424096,102,644,-5233
3.425297,163,685,-5049
3.426497,252,718,-4594
3.427698,348,817,-4087
3.428898,680,965,-3821
3.430099,688,1208,-3268
3.407418,1178,1353,-2614
3.408619,1717,1755,-1650
3.409819,1913,2121,-963
3.411020,2061,2558,831
3.412220,1941,2750,3102
3.413421,1802,3192,5400
3.414621,1601,3766,6829
3.415822,1572,4006,8948
3.417022,1780,4457,10468
3.418223,2000,4915,10996
3.419423,2561,5096,11927
3.420624,2944,5394,12995
3.421824,3083,5787,13616
3.423025,3256,6231,14927
3.424225,3343,6444,15991
3.425426,3326,6859,16615
3.426626,3266,7213,16576
3.427827,3053,7448,15909
3.429027,2691,7708,14468
3.430228,2346,7636,13651
3.471929,1468,7455,12243
3.473129,600,7321,11276
3.474330,-73,6936,10020
3.475530,-646,6575,9545
3.476731,-1428,6382,7910
3.477931,-2070,6055,6163
3.479132,-2403,5566,5303
3.480332,-3033,5051,3537
3.481532,-3568,4840,1721
3.482733,-4158,4296,-182
3.483933,-4417,3723,-1082
3.485134,-4823,3437,-2933
3.486334,-5134,2857,-4703
3.487535,-5253,2259,-5608
3.488735,-5439,1738,-7426
3.489936,-5469,1454,-9155
3.491136,-5184,895,-9981
3.492337,-5293,344,-11631
3.493537,-5080,74,-13133
3.494738,-4786,-364,-14451
3.519010,-4625,-828,-15024
3.520211,-4272,-1299,-16013
3.521411,-3979,-1517,-16829
3.522611,-3596,-1947,-17189
3.523812,-3585,-2339,-17748
3.525012,-3361,-2531,-18134
3.526213,-3167,-2832,-18436
3.527413,-3101,-3160,-18528
3.528614,-2946,-3558,-18574
3.529814,-2874,-3573,-18522
3.531015,-2860,-3834,-18422
3.532215,-2854,-4090,-18054
3.533416,-2875,-4237,-17431
3.534616,-2886,-4496,-16379
3.535817,-2856,-4503,-15766
3.537017,-2655,-4401,-14200
3.538218,-2388,-4023,-12854
3.539418,-2302,-3536,-12298
3.540619,-2227,-3143,-11267
3.541819,-2284,-2945,-10217
3.570518,-2363,-2604,-9461
3.571719,-2440,-2256,-8807
3.572919,-2565,-2081,-8049
3.574120,-2663,-1648,-7345
3.575320,-2712,-1190,-7021
3.576521,-2797,-675,-6425
3.577721,-2811,-410,-5973
3.578922,-2803,34,-5831
3.580122,-2701,444,-5679
3.581323,-2537,602,-5607
3.582523,-2376,925,-5586
3.583724,-2288,1201,-5626
3.584924,-2112,1285,-5664
3.586125,-1901,1516,-5681
3.587325,-1563,1718,-5684
3.588526,-1648,1933,-5622
3.589726,-1504,2020,-5486
3.590927,-1409,2181,-5350
3.592127,-1359,2330,-5266
3.593328,-1238,2354,-5048
3.598889,-1022,2426,-4825
3.600089,-630,2433,-4684
3.601290,-556,2455,-4455
3.602490,-200,2441,-4070
3.603691,44,2526,-3406
3.604891,116,2646,-2925
3.606092,196,2708,-1892
3.607292,297,2890,-841
3.608493,418,3117,-335
3.609693,787,3369,655
