# t,ax,ay,az (t in seconds since start)
3.826046,2829,3881,-5661
3.827246,2749,4008,-5513
3.828447,2699,4106,-5143
3.829647,2568,4125,-4763
3.830848,2399,4120,-4609
3.832048,2274,4063,-4284
3.833249,2107,4040,-3776
3.834449,1887,3919,-3256
3.835650,1544,3810,-2907
3.836850,1805,3788,-2092
3.838051,1907,3762,-1130
3.839251,2104,3966,78
3.840452,2212,4481,961
3.877931,2374,5280,2941
3.879131,2582,5658,5215
3.880331,2681,6587,6344
3.881532,2884,7211,8319
3.882732,2998,7519,10052
3.883933,3119,7729,11360
3.885133,3141,7616,11748
3.886334,3099,7144,12198
3.887534,3122,6847,12378
3.888735,3103,6130,12362
3.889935,2993,5319,11962
3.891136,2926,4980,11412
3.892336,2843,4341,10952
3.893537,2757,3832,10754
3.894737,2577,3556,10588
3.895938,2364,3088,9999
3.897138,2252,2621,9526
3.898339,2121,2107,8527
3.899539,2089,1875,7297
3.900740,2031,1406,5806
3.948940,1963,951,5000
3.950141,1903,789,3461
3.951341,1854,455,1861
3.952541,1839,105,1070
3.953742,1755,-181,-358
3.954942,1733,-268,-1479
3.956143,1710,-435,-2317
3.957343,1712,-669,-2772
3.958544,1692,-729,-3317
3.959744,1723,-844,-3685
3.960945,1744,-982,-3844
3.962145,1832,-1034,-4084
3.963346,1963,-974,-4130
3.964546,2260,-801,-3889
3.965747,2087,-487,-4052
3.966947,2123,-342,-4042
3.968148,2187,116,-4111
3.969348,2036,290,-4186
3.970549,2311,969,-3852
3.971749,2477,1136,-4270
3.949128,2694,1087,-4073
3.950329,2439,1322,-4698
3.951529,2664,1273,-4203
3.952729,2513,1548,-4496
3.953930,2747,1437,-5056
3.955130,3012,1704,-5535
3.956331,3120,1881,-5896
3.957531,3241,1709,-5582
3.958732,3226,2068,-6017
3.959932,3490,2177,-6788
3.961133,3418,2175,-6978
3.962333,3504,2263,-6933
3.963534,3614,2417,-7345
3.964734,3568,2526,-7221
3.965935,3555,2773,-7213
3.967135,3516,2862,-7420
3.968336,3515,2883,-7232
3.969536,3472,3040,-7114
3.970737,3407,2997,-6901
3.971937,3220,2993,-6661
3.997066,3105,2832,-6288
3.998266,3075,2538,-6270
3.999467,3029,2287,-5938
4.000667,3001,2219,-5753
4.001868,2936,2104,-5724
4.003068,2915,2110,-5632
4.004269,2861,2101,-5518
4.005469,2719,2250,-5266
4.006670,2628,2480,-5018
4.007870,2524,2736,-4552
4.009070,2462,2843,-4037
4.010271,2411,3080,-3466
4.011471,2410,3409,-3037
4.012672,2403,3597,-2139
4.013872,2478,3975,-1180
4.015073,2518,4327,-650
4.016273,2618,4672,459
4.017474,2754,4869,1436
4.018674,3037,5281,2462
4.019875,2904,5689,2979
4.047986,2995,5850,4126
4.049186,3093,6154,5443
4.050387,3162,6558,6110
4.051587,3256,7038,7767
4.052788,3311,7260,9620
4.053988,3359,7753,11021
4.055189,3411,7932,11788
4.056389,3357,7967,12375
4.057590,3275,7521,11975
4.058790,3181,6692,11414
4.059991,2986,5761,10107
4.061191,2828,5393,9159
4.062392,2719,4491,8891
4.063592,2497,3530,8267
4.064792,2294,3103,7575
4.065993,1977,2130,6627
4.067193,1867,1235,6136
4.068394,1667,275,4883
4.069594,1608,18,3497
4.070795,1658,-444,2758
4.092810,1570,-738,1092
4.094011,1601,-692,-225
4.095211,1648,-486,-1504
4.096412,1632,-288,-2054
4.097612,1673,-195,-2889
4.098813,1755,9,-3365
4.100013,1762,102,-3561
4.101214,1782,211,-3760
4.102414,1846,253,-3862
4.103615,1969,391,-3912
4.104815,2028,542,-3928
4.106016,2134,624,-3998
4.107216,2273,782,-4111
4.108417,2341,1069,-4192
4.109617,2513,1235,-4544
4.110818,2608,1284,-4902
4.112018,2712,1422,-5601
4.113219,2615,1439,-5468
4.114419,2796,1414,-6138
4.115620,2889,1581,-7037
4.092990,2807,1228,-6946
4.094190,2996,1524,-7711
4.095391,3034,1575,-7935
4.096591,3127,1625,-8253
4.097792,3350,2063,-8561
4.098992,3288,2149,-8200
4.100192,3265,2462,-7847
4.101393,3324,2820,-7522
4.102593,3378,3093,-7435
4.103794,3254,2991,-6804
4.104994,2867,3207,-6423
4.106195,3072,2835,-6473
4.107395,2955,2574,-5875
4.108596,3026,2333,-5486
4.109796,3004,2157,-5361
4.110997,3011,2147,-5129
4.112197,2958,2329,-4961
4.113398,2943,2646,-4810
4.114598,2928,2976,-4563
4.115799,2883,3133,-4482
4.157738,2792,3379,-4256
4.158938,2758,3665,-4128
4.160139,2679,3919,-3815
4.161339,2572,4059,-3444
4.162540,2537,4343,-3248
4.163740,2432,4638,-2817
4.164941,2432,4731,-2278
4.166141,2491,4827,-1696
4.167342,2580,4861,-1314
4.168542,2846,4949,-519
4.169743,2937,5014,398
4.170943,3014,5162,876
4.172144,3124,5309,1730
4.173344,3155,5365,2622
4.174545,3243,5595,3581
4.175745,3197,5739,4034
4.176946,3241,5906,5050
4.178146,3207,6133,6291
4.179347,3200,6466,7031
4.180547,3202,6790,8436
4.157978,3182,6978,9686
4.159178,3154,7124,10351
4.160379,3121,6963,10658
4.161579,2972,6686,10338
4.162780,2925,5967,9100
4.163980,2806,4999,8491
4.165181,2754,4093,7286
4.166381,2696,3602,6418
4.167582,2644,2862,5923
4.168782,2591,2229,5581
4.169983,2509,1986,4662
4.171183,2432,1472,3644
4.172384,2370,997,3055
4.173584,2281,649,1779
4.174785,2130,430,727
4.175985,2130,236,-259
4.177185,2029,-2,-812
4.178386,2004,-63,-1650
4.179586,1976,-152,-2315
4.180787,1959,-145,-2533
4.206787,1974,-82,-2873
4.207987,2003,6,-3110
4.209188,2006,123,-3189
4.210388,2057,289,-3224
4.211589,2115,368,-3144
4.212789,2228,550,-2990
4.213990,2256,681,-2962
4.215190,2371,1005,-2867
4.216391,2497,867,-2867
4.217591,2787,971,-2905
4.218792,2594,1071,-3017
4.219992,2639,1099,-3216
4.221193,2714,1212,-3448
4.222393,2710,1287,-3576
4.223593,2696,1526,-3813
4.224794,2734,1254,-4057
4.225994,2773,1186,-4251
4.227195,2867,1223,-4464
4.228395,2954,1244,-4770
4.229596,3014,1300,-4996
4.262517,3033,1370,-5068
4.263718,3078,1399,-5307
4.264918,3070,1457,-5391
4.266119,3108,1584,-5438
4.267319,3110,1729,-5475
4.268520,3088,1788,-5426
4.269720,3102,1919,-5412
4.270921,3087,2051,-5369
4.272121,3106,2117,-5270
4.273322,3028,2291,-5138
4.274522,3044,2335,-5083
4.275723,3010,2365,-4942
4.276923,2978,2380,-4822
4.278124,2997,2405,-4759
4.279324,3011,2485,-4654
4.280525,3011,2517,-4548
4.281725,3010,2697,-4463
4.282926,3005,2931,-4446
4.284126,2938,3247,-4356
4.285327,2776,3402,-4232
4.326094,2660,3649,-4199
4.327295,2477,3858,-4030
4.328495,2408,3938,-3665
4.329696,2431,4185,-3180
4.330896,2465,4480,-2853
4.332097,2610,4786,-2350
4.333297,2753,4919,-1734
4.334498,2865,5175,-1268
4.335698,2986,5303,-1002
4.336899,3112,5317,-166
4.338099,3269,5312,619
4.339299,3343,5372,1147
4.340500,3426,5376,2073
4.341700,3496,5494,3026
4.342901,3490,5618,3934
4.344101,3478,5860,4293
4.345302,3362,5867,5169
4.346502,3319,5955,5779
4.347703,3252,5811,6106
4.348903,3185,5430,6700
4.368468,3096,5234,7150
4.369669,3051,4604,7343
4.370869,2998,3904,7602
4.372070,2907,3571,7204
4.373270,2874,2992,6648
4.374471,2820,2494,6167
4.375671,2666,2261,5430
4.376872,2707,1972,4677
4.378072,2589,1632,4484
4.379273,2597,1362,3830
4.380473,2506,1141,3183
4.381674,2664,866,2493
4.382874,2650,679,2019
4.384075,2551,581,1301
4.385275,2595,581,667
4.386476,2596,640,229
4.387676,2554,686,-600
4.388877,2544,662,-1348
4.390077,2538,660,-1892
4.391277,2555,683,-2093
4.413341,2564,685,-2409
4.414542,2595,704,-2612
4.415742,2612,734,-2646
4.416943,2614,787,-2675
4.418143,2612,818,-2614
4.419344,2630,882,-2555
4.420544,2625,956,-2504
4.421745,2669,991,-2417
4.422945,2703,1133,-2389
4.424146,2713,1297,-2396
4.425346,2742,1484,-2352
4.426546,2800,1562,-2361
4.427747,3062,1730,-2406
4.428947,2869,1817,-2560
4.430148,2960,1846,-2701
4.431348,3036,1864,-2945
4.432549,3067,1908,-3082
4.433749,3118,1966,-3377
4.434950,3176,2009,-3662
4.436150,3198,2100,-4039
4.413503,3192,2199,-4139
4.414703,3252,2248,-4465
4.415904,3302,2393,-4771
4.417104,3262,2522,-4824
4.418305,3308,2560,-4924
4.419505,3342,2850,-4868
4.420706,3377,3083,-4878
4.421906,3414,3349,-4732
4.423107,3430,3406,-4489
4.424307,3470,3592,-4330
4.425508,3417,3614,-4222
4.426708,3339,3517,-3963
4.427909,3332,3261,-3698
4.429109,3321,3029,-3594
4.430310,3269,2916,-3412
4.431510,3219,2928,-3296
4.432711,3068,3064,-3176
4.433911,3006,3225,-3148
4.435112,2930,3275,-3087
4.436312,2849,3360,-2828
4.456160,2852,3461,-2665
4.457360,2811,3566,-2283
4.458561,2788,3642,-1924
4.459761,2795,3801,-1553
4.460961,2833,3928,-1392
4.462162,2901,3977,-1049
4.463362,2994,4088,-617
4.464563,3069,4213,-380
4.465763,3219,4359,134
4.466964,3318,4458,666
4.468164,3395,4600,1160
4.469365,3425,4715,1381
4.470565,3465,4748,1766
4.471766,3439,4714,2132
4.472966,3435,4625,2222
4.474167,3387,4520,2505
4.475367,3301,4348,2653
4.476568,3303,4126,2642
4.477768,3281,3843,2641
4.478969,3257,3699,2543
4.507191,3189,3400,2357
4.508392,3129,3055,2369
4.509592,3131,2725,2075
4.510793,3065,2720,1793
4.511993,3027,2391,1379
4.513194,3020,2192,1292
4.514394,2950,2048,930
4.515595,2891,1836,665
4.516795,2895,1643,454
4.517996,2824,1290,155
4.519196,2809,1442,-40
4.520397,2768,1358,-220
4.521597,2800,1314,-334
4.522798,2727,1323,-400
4.523998,2725,1337,-264
4.525199,2726,1384,-214
4.526399,2737,1411,32
4.527600,2777,1481,423
4.528800,3049,1587,690
4.530000,2858,1779,1140
4.565911,2889,1920,1463
4.567111,2917,2088,1840
4.568312,2932,2119,2077
4.569512,2996,2112,2501
4.570713,3052,2061,2815
4.571913,3101,1955,2957
4.573114,3197,1864,3148
4.574314,3276,1799,3298
4.575515,3356,1684,3471
4.576715,3393,1585,3590
4.577916,3401,1530,3743
4.579116,3401,1410,3810
4.580317,3393,1265,3806
4.581517,3368,1139,3850
4.582718,3330,1081,3890
4.583918,3255,946,3861
4.585118,3218,811,3850
4.586319,3139,777,3842
4.587519,3039,692,3772
4.588720,2977,633,3715
4.566059,2908,662,3635
4.567259,2852,645,3470
4.568460,2767,659,3323
4.569660,2743,752,3021
4.570861,2647,796,2581
4.572061,2553,952,2081
4.573262,2540,1181,1785
4.574462,2531,1389,1172
4.575663,2574,1551,601
4.576863,2584,1700,-100
4.578064,2664,1835,-575
4.579264,2749,1968,-1343
4.580465,2813,2049,-1789
4.581665,2893,2142,-2104
4.582866,2898,2167,-2340
4.584066,2940,2164,-2649
4.585267,3002,2312,-2870
4.586467,3016,2337,-3354
4.587668,3038,2401,-3654
4.588868,3049,2476,-4195
4.609115,3067,2625,-4491
4.610315,3079,2679,-4898
4.611516,3139,2821,-5250
4.612716,3109,2907,-5463
4.613917,3114,3022,-5600
4.615117,3132,3069,-5886
4.616318,3174,3228,-5987
4.617518,3199,3352,-5964
4.618719,3220,3409,-5954
4.619919,3343,3518,-5846
4.621120,3358,3569,-5831
4.622320,3445,3618,-5828
4.623521,3472,3629,-5830
4.624721,3358,3567,-5796
4.625922,3362,3245,-5829
4.627122,3330,2846,-5906
4.628323,3272,2871,-5968
4.629523,3244,2707,-5942
4.630724,3227,2714,-5872
4.631924,3105,2811,-5725
4.670943,2985,3023,-5278
4.672144,2979,3165,-5178
4.673344,2871,3201,-4997
4.674545,2826,3223,-4617
4.675745,2818,3264,-4422
4.676946,2806,3260,-4092
4.678146,2747,3323,-3788
4.679347,2690,3414,-3405
4.680547,2677,3516,-3339
4.681748,2586,3626,-3036
4.682948,2512,3688,-2596
4.684149,2531,3834,-2428
4.685349,2513,3910,-1935
4.686550,2629,3956,-1525
4.687750,2610,3909,-1177
4.688951,2657,3972,-994
4.690151,2698,4009,-666
4.691352,2667,4031,-631
4.692552,2597,3897,-440
4.693752,2709,3841,-229
4.671078,2546,3636,-56
4.672278,2572,3510,114
4.673479,2635,3360,167
4.674679,2561,3271,195
4.675880,2630,3201,116
4.677080,2553,3068,310
4.678281,2586,2974,267
4.679481,2647,2927,262
4.680681,2631,2823,492
4.681882,2685,2801,328
4.683082,2633,2781,438
4.684283,2729,2796,398
4.685483,2644,2691,506
4.686684,2765,2715,647
4.687884,2717,2630,709
4.689085,2767,2631,726
4.690285,2768,2695,859
4.691486,2783,2690,952
4.692686,2816,2764,1015
4.693887,2799,2778,1025
4.716396,2819,2769,1093
4.717597,2827,2755,1064
4.718797,2844,2726,1039
4.719998,2839,2633,988
4.721198,2855,2583,949
4.722399,2891,2463,808
4.723599,2884,2456,817
4.724800,2909,2423,775
4.726000,2896,2357,661
4.727201,2888,2334,657
4.728401,2874,2327,674
4.729602,2904,2317,699
4.730802,2971,2334,728
4.732003,3003,2329,747
4.733203,3047,2349,685
4.734404,3025,2498,788
4.735604,3118,2411,820
4.736805,3179,2227,616
4.738005,3185,2211,530
4.739206,3205,2218,531
4.766530,3211,2274,635
4.767730,3204,2319,705
4.768931,3200,2428,769
4.770131,3191,2467,749
4.771332,3187,2459,700
4.772532,3232,2431,630
4.773733,3256,2353,596
4.774933,3260,2257,591
4.776134,3267,2185,591
4.777334,3271,2075,553
4.778535,3260,1975,536
4.779735,3296,1931,493
4.780936,3288,1865,358
4.782136,3257,1798,366
4.783337,3273,1765,356
4.784537,3249,1771,291
4.785738,3267,1757,304
4.786938,3267,1807,298
4.788139,3254,1837,242
4.789339,3237,1917,335
4.809155,3202,1967,392
4.810356,3164,2013,471
4.811556,3196,2007,581
4.812757,3246,2116,615
4.813957,3250,2185,723
4.815158,3262,2192,785
4.816358,3323,2216,852
4.817559,3351,2279,892
4.818759,3393,2306,911
4.819960,3424,2332,871
4.821160,3427,2390,821
4.822361,3416,2464,859
4.823561,3416,2443,890
4.824762,3424,2523,788
4.825962,3395,2528,831
4.827163,3384,2451,852
4.828363,3430,2443,816
4.829563,3382,2411,659
4.830764,3352,2432,688
4.831964,3313,2446,653
