# t,ax,ay,az (t in seconds since start)
4.596747,2167,5452,2021
4.597947,2175,5739,1654
4.599148,2166,6244,1365
4.600348,2141,6699,909
4.601549,2182,6907,229
4.626341,2191,7368,-479
4.627542,2116,7744,-861
4.628742,1972,7956,-1556
4.629943,1733,8208,-2145
4.631143,1641,8348,-2429
4.632344,1418,8393,-2836
4.633544,1290,8397,-3032
4.634745,1016,8252,-3052
4.635945,897,7924,-2863
4.637146,753,7392,-2339
4.638346,733,6967,-1636
4.639547,702,6098,-1299
4.640747,728,5217,-559
4.641948,722,4841,118
4.643148,836,4122,698
4.644348,904,3578,908
4.645549,831,3274,1471
4.646749,811,2757,1954
4.647950,819,2414,2105
4.649150,918,2152,2426
4.672739,926,2050,2727
4.673940,907,1824,2895
4.675140,936,1666,3113
4.676341,990,1494,3380
4.677541,968,1337,3496
4.678742,1024,1148,3635
4.679942,978,993,3682
4.681143,968,866,3941
4.682343,1039,762,3944
4.683544,1018,726,3943
4.684744,1071,737,4039
4.685944,1160,805,4050
4.687145,1172,1063,4105
4.688345,1339,1449,3993
4.689546,1423,1666,3820
4.690746,1369,1905,3835
4.691947,1392,2088,3748
4.693147,1527,2173,3707
4.694348,1455,2303,3450
4.695548,1532,2260,3411
4.672862,1361,1930,3262
4.674062,1436,1947,3164
4.675263,1494,1689,3169
4.676463,1420,1345,3147
4.677664,1467,1249,3313
4.678864,1599,1096,3358
4.680065,1594,671,3412
4.681265,1536,142,3610
4.682466,1441,-78,3713
4.683666,1373,-484,3744
4.684867,1270,-866,3783
4.686067,1244,-1067,3914
4.687268,1279,-1387,4068
4.688468,1282,-1689,4193
4.689669,1271,-1832,4520
4.690869,1256,-2032,4823
4.692069,1288,-2201,4978
4.693270,1375,-2341,5294
4.694470,1457,-2376,5522
4.695671,1547,-2437,5772
4.723882,1573,-2465,5879
4.725083,1648,-2451,6037
4.726283,1736,-2389,6143
4.727484,1763,-2279,6186
4.728684,1818,-2161,6294
4.729885,1875,-2100,6322
4.731085,1954,-1925,6305
4.732286,2037,-1687,6273
4.733486,2049,-1551,6176
4.734687,2101,-1305,6088
4.735887,2138,-1047,6040
4.737087,2190,-864,5862
4.738288,2260,-781,5702
4.739488,2377,-567,5548
4.740689,2447,-314,5251
4.741889,2485,-170,4970
4.743090,2426,91,4798
4.744290,2448,302,4809
4.745491,2505,501,4732
4.746691,2499,550,4659
4.769830,2470,611,4665
4.771030,2510,642,4722
4.772231,2596,664,4755
4.773431,2710,719,4747
4.774632,2707,792,4753
4.775832,2776,834,4805
4.777033,2811,885,4864
4.778233,2573,963,4891
4.779434,2781,957,4995
4.780634,2806,953,5114
4.781835,2740,910,5213
4.783035,2759,805,5337
4.784236,2745,530,5369
4.785436,2694,679,5539
4.786637,2702,596,5617
4.787837,2685,527,5633
4.789038,2720,518,5722
4.790238,2665,556,5667
4.791439,2648,649,5743
4.792639,2592,703,5725
4.816285,2544,814,5798
4.817485,2311,931,5809
4.818686,2563,1023,5786
4.819886,2507,1055,5810
4.821087,2449,1077,5840
4.822287,2424,1035,5906
4.823488,2387,992,6020
4.824688,2337,889,6203
4.825889,2291,774,6297
4.827089,2245,642,6499
4.828290,2167,560,6745
4.829490,2101,411,7064
4.830691,2054,276,7207
4.831891,2022,211,7615
4.833092,1984,122,8016
4.834292,1957,33,8211
4.835492,1907,2,8570
4.836693,1820,-27,8760
4.837893,1643,-104,8730
4.839094,1551,-346,8686
4.859179,1473,-361,8513
4.860380,1724,-349,8141
4.861580,1680,-717,7908
4.862781,1416,-893,7197
4.863981,1165,-989,6735
4.865182,1107,-1237,6623
4.866382,1135,-1201,6555
4.867583,1143,-1149,6489
4.868783,1103,-945,6511
4.869984,1133,-650,6471
4.871184,1245,-264,6227
4.872385,1255,-74,5956
4.873585,1187,233,5713
4.874786,1151,409,5664
4.875986,1077,406,5140
4.877186,1050,425,4613
4.878387,971,513,4389
4.879587,929,552,4199
4.880788,861,637,3781
4.881988,864,804,3395
4.903212,842,993,3299
4.904412,737,1070,3033
4.905613,710,1155,2911
4.906813,787,1462,2854
4.908013,779,1678,2898
4.909214,914,1792,2959
4.910414,987,2133,2931
4.911615,887,2424,2908
4.912815,836,2554,3073
4.914016,964,2919,3065
4.915216,1053,3214,3084
4.916417,1005,3334,2997
4.917617,809,3447,3147
4.918818,1016,3571,3284
4.920018,974,3740,3295
4.921219,966,3930,3171
4.922419,764,3799,3445
4.923620,866,3732,3404
4.924820,637,4027,2991
4.926021,545,4062,3209
4.949343,516,4218,3360
4.950544,732,4469,3125
4.951744,716,4591,2918
4.952945,789,4701,3021
4.954145,723,4994,2943
4.955346,701,5137,2947
4.956546,467,5429,3116
4.957747,440,5619,3195
4.958947,354,5832,2965
4.960148,418,6086,2837
4.961348,473,6180,2810
4.962549,403,6254,2741
4.963749,141,5957,2694
4.964950,154,6106,2699
4.966150,166,6150,2448
4.967351,-6,5972,2271
4.968551,-66,5977,2357
4.969752,28,5832,2319
4.970952,-81,5692,2187
4.972153,-167,5516,2353
4.998434,-397,5221,2310
4.999634,-320,5127,2219
5.000835,-542,4926,2224
5.002035,-748,4684,2104
5.003236,-654,4475,2018
5.004436,-552,4430,1791
5.005637,-486,4446,1556
5.006837,-725,4175,1427
5.008038,-610,4126,1283
5.009238,-906,4158,998
5.010439,-657,4091,773
5.011639,-846,4383,501
5.012839,-632,4429,17
5.014040,-755,4748,-56
5.015240,-1047,5001,14
5.016441,-963,5401,50
5.017641,-1056,6062,71
5.018842,-1016,6326,-158
5.020042,-1110,6633,57
5.021243,-1335,7341,-35
4.998593,-1287,7212,-133
4.999794,-1307,7378,-220
5.000994,-1449,7596,-401
5.002195,-1476,7438,-489
5.003395,-1624,7526,-578
5.004596,-2033,7332,-302
5.005796,-1829,7467,-259
5.006997,-2030,7306,473
5.008197,-1855,7576,674
5.009398,-1861,7770,795
5.010598,-1770,8374,1145
5.011799,-1779,8407,1024
5.012999,-1935,8438,1132
5.014200,-2178,8572,733
5.015400,-2174,8466,665
5.016601,-2094,8305,54
5.017801,-1999,8383,-93
5.019002,-1540,7969,-906
5.020202,-1719,8169,-1748
5.021403,-1827,7694,-2045
5.050419,-2004,7278,-3012
5.051619,-2221,6953,-3578
5.052820,-2229,6417,-4537
5.054020,-2366,5706,-5043
5.055221,-2392,4992,-5749
5.056421,-2491,4671,-6511
5.057622,-2395,4043,-6604
5.058822,-2369,3287,-7141
5.060022,-2425,2927,-7530
5.061223,-2661,2162,-8153
5.062423,-2756,1585,-8242
5.063624,-2628,958,-8410
5.064824,-2487,345,-8592
5.066025,-2426,-604,-8186
5.067225,-2252,-741,-7597
5.068426,-2159,-1391,-6546
5.069626,-1399,-1787,-11727
5.070827,-1269,-4148,-11598
5.072027,-975,-4957,-10303
5.073228,-1181,-6394,-9139
5.108719,-1143,-6672,-8388
5.109920,-983,-5571,-7017
5.111120,-934,-4849,-5886
5.112321,-745,-2886,-5152
5.113521,-654,-1249,-4902
5.114722,-685,-339,-4031
5.115922,-143,-159,-4140
5.117122,-323,-1174,-2547
5.118323,-635,-752,-1493
5.119523,-248,-770,-1542
5.120724,-316,334,-1824
5.121924,-367,447,-1762
5.123125,-491,639,-2593
5.124325,-648,528,-2540
5.125526,-721,467,-2661
5.126726,-673,605,-2979
5.127927,-780,527,-3218
5.129127,-818,489,-3337
5.130328,-702,582,-3347
5.131528,-668,632,-3396
5.108853,-560,564,-3161
5.110054,-445,527,-3143
5.111254,-394,513,-3177
5.112455,-250,546,-3276
5.113655,-30,619,-3363
5.114855,-203,891,-3413
5.116056,50,1091,-3731
5.117256,575,1872,-4165
5.118457,790,2758,-4381
5.119657,972,3414,-4739
5.120858,1000,3630,-5001
5.122058,969,3953,-5112
5.123259,968,4087,-5237
5.124459,1033,4059,-5418
5.125660,1087,3888,-5651
5.126860,1099,3572,-5769
5.128061,1091,3128,-6051
5.129261,1085,2930,-6207
5.130462,1168,2512,-6218
5.131662,1224,2078,-6212
5.154601,1301,1885,-6126
5.155802,1384,1603,-5994
5.157002,1381,1354,-5954
5.158203,1423,1233,-5866
5.159403,1384,1104,-5791
5.160604,1404,1031,-5809
5.161804,1542,742,-5760
5.163005,1545,526,-4697
5.164205,1637,348,-4394
5.165406,1693,203,-4566
5.166606,1746,162,-4612
5.167807,1732,6,-4491
5.169007,1712,-30,-4402
5.170208,1664,6,-4424
5.171408,1530,-13,-4233
5.172609,1516,109,-4356
5.173809,1483,2,-4254
5.175010,1282,3,-4175
5.176210,1295,242,-4184
5.177411,1274,389,-4062
5.199281,1285,756,-4050
5.200481,1340,767,-4233
5.201682,1498,665,-3825
5.202882,1257,880,-3460
5.204083,971,890,-4242
5.205283,1026,858,-4348
5.206484,1039,633,-4148
5.207684,1017,326,-4311
5.208885,1071,497,-4117
5.210085,1077,520,-5105
5.211286,1106,539,-5229
5.212486,1168,378,-5277
5.213687,1058,441,-5209
5.214887,958,819,-5279
5.216088,1068,1076,-5611
5.217288,1039,1115,-5673
5.218489,1035,1232,-5835
5.219689,1051,1159,-5545
5.220890,1068,1082,-5488
5.222090,1232,1040,-6070
5.248654,1218,699,-6367
5.249855,1048,416,-6270
5.251055,994,425,-6462
5.252255,1096,514,-6638
5.253456,1268,283,-6664
5.254656,1245,297,-6705
5.255857,1341,73,-6520
5.257057,1329,-75,-6441
5.258258,1340,-161,-6229
5.259458,1453,-234,-6210
5.260659,1443,-295,-6239
5.261859,1350,-289,-6167
5.263060,1323,-391,-6087
5.264260,1369,-329,-5909
5.265461,1412,-178,-5987
5.266661,1219,-283,-6265
5.267862,1378,-66,-6083
5.269062,1290,42,-6038
5.270263,1253,184,-6131
5.271463,1238,231,-6202
5.248774,1205,320,-6250
5.249974,1233,494,-6275
5.251175,1117,434,-6227
5.252375,1114,541,-6263
5.253576,1062,439,-6293
5.254776,1108,452,-6271
5.255977,1148,403,-6243
5.257177,1113,231,-6323
5.258378,1177,59,-6346
5.259578,1174,-113,-6321
5.260779,1289,-311,-6312
5.261979,1267,-624,-6347
5.263180,1283,-738,-6441
5.264380,1366,-837,-6505
5.265581,1399,-942,-6891
5.266781,1544,-1150,-6828
5.267981,1578,-1203,-6165
5.269182,1595,-1111,-6496
5.270382,1613,-1081,-6848
5.271583,1605,-837,-7212
5.294301,1653,-964,-7253
5.295502,1635,-826,-7228
5.296702,1518,-742,-7268
5.297903,1397,-698,-7117
5.299103,1233,-645,-7394
5.300304,1214,-289,-7328
5.301504,1214,-245,-7072
5.302704,1270,75,-6855
5.303905,1252,312,-6753
5.305105,1278,671,-6649
5.306306,1366,833,-6343
5.307506,1186,945,-6287
5.308707,1190,1164,-6102
5.309907,1260,1285,-5985
5.311108,1375,1630,-5911
5.312308,1087,1790,-5857
5.313509,1186,2027,-5804
5.314709,1252,2171,-5751
5.315910,1559,3354,-5065
5.317110,1147,3164,-5427
5.327738,1131,3244,-5895
5.328938,1247,2611,-5704
5.330139,886,3707,-6541
5.331339,1139,3768,-5762
5.332540,1015,3754,-5131
5.333740,1092,4050,-5192
5.334941,1068,4518,-5249
5.336141,1028,4861,-5584
5.337342,1019,5052,-5434
5.338542,943,5200,-5177
5.339743,924,5365,-5189
5.340943,1194,5752,-5233
5.342144,1103,5621,-4675
5.343344,1085,5356,-4518
5.344545,1120,5241,-4350
5.345745,1026,4799,-4105
5.346946,1048,4497,-4041
5.348146,1025,4075,-3902
5.349347,1047,3961,-3665
5.350547,1025,3561,-3569
5.368179,1018,3424,-3477
5.369380,1000,3299,-3290
5.370580,979,3046,-3141
5.371780,1007,2896,-3053
5.372981,1022,2764,-3102
5.374181,1104,2680,-2961
5.375382,1171,2639,-2968
5.376582,1291,2462,-2891
5.377783,1339,2350,-2877
5.378983,1371,2140,-2932
5.380184,1394,1982,-2943
5.381384,1465,1904,-2942
5.382585,1490,1894,-2890
5.383785,1772,1871,-2860
5.384986,1592,1868,-2871
5.386186,1643,1853,-2918
5.387387,1683,1754,-2946
5.388587,1702,1606,-2988
5.389788,1727,1282,-3065
5.390988,1759,1440,-3101
5.417325,1764,1363,-3093
5.418526,1783,1312,-3080
5.419726,1799,1274,-3119
5.420927,1794,1229,-3157
5.422127,1781,1230,-3175
5.423328,1774,1230,-3092
5.424528,1772,1193,-3037
5.425729,2039,1184,-2997
5.426929,1815,1140,-2932
5.428130,1825,1111,-2909
5.429330,1829,1144,-2800
5.430531,1829,1140,-2641
5.431731,1826,1136,-2429
5.432932,1842,1157,-2298
5.434132,1850,1121,-2255
5.435333,1847,1153,-2173
5.436533,1858,1157,-1984
5.437734,1865,1168,-1819
5.438934,1869,1169,-1751
5.440135,1894,1174,-1658
5.475656,1901,1197,-1565
5.476857,1876,1225,-1531
5.478057,1895,1254,-1393
5.479258,1907,1266,-1238
5.480458,1943,1252,-1178
5.481659,1948,1214,-1091
5.482859,1999,1209,-1027
5.484060,2030,1177,-966
5.485260,2051,1178,-938
5.486461,2101,1167,-849
5.487661,2163,1198,-772
5.488862,2230,1253,-725
5.490062,2282,1301,-664
5.491263,2342,1349,-616
5.492463,2397,1437,-574
5.493664,2440,1542,-507
5.494864,2525,1611,-374
5.496064,2582,1630,-341
5.497265,2623,1693,-341
5.498465,2685,1767,-335
5.503391,2718,1777,-297
5.504591,2751,1852,-245
5.505792,2799,1926,-243
5.506992,2833,1946,-215
5.508193,2894,1981,-152
5.509393,2919,1976,-148
5.510594,2949,1902,-75
5.511794,2988,1847,-74
5.512995,3032,1704,-52
5.514195,3042,1538,-79
5.515396,3021,1441,-113
5.516596,2975,1292,-164
5.517796,2948,1187,-184
5.518997,2884,1187,-236
5.520197,2808,1175,-219
5.521398,2747,1223,-212
5.522598,2705,1252,-187
5.523799,2666,1200,-140
5.524999,2629,1149,-131
5.526200,2582,1035,-80
5.566480,2561,877,-43
5.567681,2490,784,-17
5.568881,2497,655,85
5.570082,2495,441,69
5.571282,2465,96,125
5.572483,2517,138,199
5.573683,2538,-116,180
5.574884,2570,-304,220
5.576084,2635,-387,278
5.577285,2646,-571,347
5.578485,2661,-712,439
5.579685,2709,-774,493
5.580886,2737,-923,502
5.582086,2781,-974,518
5.583287,2818,-1062,599
5.584487,2823,-1069,622
5.585688,2815,-1078,664
5.586888,2852,-1058,744
5.588089,2878,-1092,725
5.589289,2958,-1033,747
5.566633,2958,-1023,755
5.567833,3005,-982,774
5.569034,2991,-972,785
5.570234,3084,-938,828
5.571435,3081,-925,814
5.572635,3128,-912,850
5.573836,3195,-876,887
5.575036,3195,-813,871
5.576237,3274,-723,910
5.577437,3316,-679,915
5.578638,3366,-532,941
5.579838,3437,-238,1032
5.581039,3537,-154,943
5.582239,3526,-8,952
5.583440,3494,188,964
5.584640,3529,266,932
5.585840,3564,331,911
5.587041,3568,394,880
5.588241,3603,409,844
5.589442,3610,403,735
5.602362,3594,389,639
5.603563,3610,408,605
5.604763,3606,387,535
5.605963,3585,360,452
5.607164,3328,368,440
5.608364,3566,362,369
5.609565,3550,360,382
5.610765,3551,340,415
5.611966,3545,313,415
5.613166,3530,281,390
5.614367,3521,265,471
5.615567,3514,208,455
5.616768,3498,120,460
5.617968,3497,100,459
5.619169,3474,-19,417
5.620369,3473,-159,380
5.621570,3452,-444,289
5.622770,3442,-344,232
5.623971,3421,-458,179
5.625171,3396,-553,110
5.641968,3351,-585,13
5.643169,3299,-610,106
5.644369,3253,-679,107
5.645569,3213,-699,-18
5.646770,3199,-782,-29
5.647970,3181,-876,-12
5.649171,3174,-894,-19
5.650371,3113,-927,89
5.651572,3114,-989,252
5.652772,3118,-1053,64
5.653973,3140,-1055,59
5.655173,3147,-1104,39
5.656374,3168,-1106,22
5.657574,3219,-1024,-7
5.658775,3170,-1002,10
5.659975,3195,-892,-19
5.661176,3194,-805,-123
5.662376,3230,-789,-227
5.663577,3225,-721,-334
5.664777,3210,-678,-388
5.690849,3097,-675,-400
5.692050,3082,-697,-566
5.693250,3050,-712,-633
5.694451,2967,-710,-605
5.695651,2882,-685,-514
5.696852,2796,-616,-389
5.698052,2714,-563,-261
5.699253,2636,-481,36
5.700453,2547,-535,332
5.701654,2314,-496,672
5.702854,2487,-426,635
5.704055,2434,-405,996
5.705255,2383,-398,1205
5.706456,2365,-321,1282
5.707656,2292,-374,1483
5.708857,2239,-398,1726
5.710057,2219,-378,1714
5.711258,2194,-458,1961
5.712458,2171,-537,2094
5.713659,2230,-597,2111
5.734742,2196,-771,2185
5.735943,2194,-876,2242
5.737143,2132,-999,2475
5.738344,2196,-1084,2588
5.739544,2339,-1300,2597
5.740745,2304,-1364,2499
5.741945,2280,-1583,2701
5.743145,2284,-1738,2807
5.744346,2421,-2039,3162
5.745546,2502,-1908,3165
5.746747,2518,-1976,3137
5.747947,2568,-2032,3458
5.749148,2592,-2006,3450
5.750348,2587,-2054,3830
5.751549,2686,-1932,3877
5.752749,2787,-1838,4013
5.753950,2826,-1687,3917
5.755150,2752,-1485,3810
5.756351,2843,-1206,4397
5.757551,2785,-1097,4378
5.778379,2934,-665,4253
5.779579,2886,-512,4543
5.780780,2800,-465,4580
5.781980,2820,-281,4496
5.783181,2758,-219,4371
5.784381,2810,-160,4939
5.785582,2747,-144,4616
5.786782,2714,-71,4443
5.787983,2691,-130,4979
5.789183,2618,-194,4935
5.790384,2606,-170,4746
5.791584,2567,-251,4915
5.792785,2548,-445,5205
5.793985,2629,-397,5190
5.795186,2810,-542,5120
5.796386,2550,-699,5337
5.797587,2507,-858,5469
5.798787,2556,-914,5462
5.799988,2583,-1135,5408
5.801188,2599,-1081,5677
5.826208,2554,-1296,5385
5.827409,2518,-1322,5712
5.828609,2539,-1508,5783
5.829810,2575,-1487,5629
5.831010,2551,-1599,5586
5.832211,2533,-1612,5836
5.833411,2626,-1605,5799
5.834612,2628,-1648,5696
5.835812,2568,-1680,5744
5.837013,2633,-1624,5806
5.838213,2655,-1606,5652
5.839414,2653,-1647,5820
5.840614,2685,-1538,5741
5.841815,2666,-1540,5497
5.843015,2594,-1531,5406
5.844216,2532,-1546,5457
5.845416,2514,-1576,5539
5.846616,2532,-1660,5290
5.847817,2489,-1708,5173
5.849017,2456,-1780,5189
5.826387,2496,-1731,5086
5.827587,2532,-1810,5027
5.828788,2581,-1841,4950
5.829988,2767,-1736,4991
5.831189,2963,-1715,4626
5.832389,3078,-1518,4307
5.833590,3141,-1263,4124
5.834790,3230,-828,3982
5.835991,3326,-797,3620
5.837191,3316,-456,3462
5.838392,3351,-176,3482
5.839592,3363,-29,3294
5.840793,3356,212,3267
5.841993,3321,471,3362
5.843194,3350,528,3346
5.844394,3300,733,3307
5.845595,3279,815,3400
5.846795,3208,850,3497
5.847996,3147,849,3595
5.849196,3125,811,3638
5.871398,3116,757,3733
5.872598,3093,710,3784
5.873799,3074,665,3808
5.874999,3065,608,3805
5.876200,3046,532,3803
5.877400,3034,490,3764
5.878601,3018,419,3725
5.879801,3004,277,3645
5.881002,2958,178,3554
5.882202,2955,-7,3471
5.883403,2929,-256,3417
5.884603,2883,-508,3285
5.885804,2839,-648,3189
5.887004,2563,-918,2881
5.888204,2759,-1180,3044
5.889405,2711,-1286,2977
5.890605,2655,-1479,2909
5.891806,2635,-1642,2865
5.893006,2579,-1838,2764
5.894207,2498,-1908,2676
5.917158,2467,-2086,2636
5.918359,2392,-2249,2721
5.919559,2435,-2304,2736
5.920760,2570,-2329,2716
5.921960,2629,-2320,2674
5.923161,2736,-2262,2464
5.924361,2869,-1950,2720
5.925562,2962,-1582,2657
5.926762,3087,-1149,2755
5.927963,3167,-970,2768
5.929163,3231,-440,2860
5.930364,3258,48,2921
5.931564,3306,510,2994
5.932764,3315,635,2889
5.933965,3293,960,2884
5.935165,3264,1151,2955
5.936366,3244,1244,2930
5.937566,3258,1304,3012
5.938767,3244,1282,3074
5.939967,3237,1209,3224
5.959565,3258,1045,3454
5.960765,3263,847,3584
5.961966,3290,686,3786
5.963166,3314,613,3945
5.964367,3335,501,4057
5.965567,3353,479,4101
5.966767,3353,448,4142
5.967968,3378,447,4156
5.969168,3364,482,4132
5.970369,3348,506,4074
5.971569,3351,519,4005
5.972770,3332,516,3957
5.973970,3318,489,3888
5.975171,3319,460,3832
5.976371,3311,351,3828
5.977572,3302,190,3852
5.978772,3331,-6,3948
5.979973,3320,-84,4041
5.981173,3334,-256,4101
5.982374,3349,-466,4096
6.003751,3335,-562,4000
6.004951,3222,-1441,2331
6.006152,3161,-1248,956
6.007352,2991,-1408,2736
6.008553,3054,-1143,4602
6.009753,3068,-1004,4891
6.010954,3024,-959,4621
6.012154,2904,-988,5422
6.013355,2899,-922,6807
6.014555,2920,-817,7083
6.015756,2826,-711,6921
6.016956,2698,-736,7444
6.018157,2647,-628,7997
6.019357,2551,-582,8332
6.020558,2448,-569,8453
6.021758,2362,-575,8578
6.022959,2350,-533,8543
6.024159,2326,-498,8434
6.025360,2265,-446,8358
6.026560,2259,-412,8377
6.052447,2257,-288,8162
6.053647,2243,-198,7813
6.054847,2275,14,7369
6.056048,2260,254,7122
6.057248,2232,654,6568
6.058449,2195,704,6026
6.059649,2176,1012,5792
6.060850,2142,1280,5354
6.062050,2084,1354,5036
6.063251,2082,1564,4700
6.064451,2089,1676,4521
6.065652,2051,1684,4208
6.066852,2034,1613,3854
6.068053,1953,1441,3451
6.069253,1919,1191,3343
6.070454,1855,1096,3005
6.071654,1786,822,2738
6.072855,1778,586,2618
6.074055,1749,259,2360
6.075256,1731,355,2126
6.095546,1718,247,2045
6.096746,1727,112,1819
6.097947,1730,58,1581
6.099147,1738,-21,1488
6.100348,1722,-162,1257
6.101548,1730,-252,1048
6.102749,1737,-429,786
6.103949,1740,-616,670
6.105149,1732,-784,533
6.106350,1778,-871,466
6.107550,1822,-1017,470
6.108751,1851,-1045,392
6.109951,1879,-1068,394
6.111152,1968,-1018,365
6.112352,1994,-1014,331
6.113553,2055,-976,278
6.114753,2134,-994,172
6.115954,2156,-1072,-104
6.117154,2278,-578,-127
6.118355,2658,-945,-323
6.144185,2537,-1508,-80
6.145386,2581,-1556,-25
6.146586,2615,-1702,-16
6.147787,2646,-1722,-5
6.148987,2654,-1761,-256
6.150188,2718,-1781,-27
6.151388,2786,-1772,58
6.152589,2797,-1685,-40
6.153789,2814,-1563,-63
6.154990,2847,-1494,-161
6.156190,2819,-1356,-359
6.157391,2845,-1192,-444
6.158591,2874,-980,-620
6.159792,2891,-864,-810
6.160992,2907,-677,-1021
6.162193,2916,-436,-1176
6.163393,2942,-27,-1383
6.164594,2923,-21,-1592
6.165794,2937,278,-1687
6.166995,2940,522,-1874
6.144332,2935,654,-2056
6.145532,2939,892,-2242
6.146733,2967,1110,-2339
6.147933,3022,1236,-2452
6.149134,3064,1388,-2545
6.150334,3085,1411,-2569
6.151535,3103,1513,-2725
6.152735,3181,1590,-2762
6.153936,3206,1666,-2814
6.155136,3270,1786,-2818
6.156337,3311,1853,-2940
6.157537,3378,1939,-3051
6.158738,3387,1913,-3062
6.159938,3340,1941,-3172
6.161139,3465,2152,-3283
6.162339,3659,2246,-3351
6.163540,3705,2195,-3538
6.164740,3790,2206,-3794
6.165941,3847,2256,-3913
6.167141,3908,2368,-4013
6.187907,3969,2394,-4242
6.189107,3934,2498,-4562
6.190308,4079,2543,-4712
6.191508,4193,2656,-4858
6.192709,4287,2661,-5198
6.193909,4201,2655,-5554
6.195110,4153,2626,-5763
6.196310,4028,2776,-6137
6.197511,3986,2766,-6469
6.198711,3965,2938,-6907
6.199912,3973,3019,-6968
6.201112,3953,2962,-7347
6.202313,3700,3081,-8115
6.203513,3592,2914,-7976
6.204714,3712,2205,-8022
6.205914,4038,2121,-8444
6.207115,4137,1831,-8512
6.208315,4233,1395,-8400
6.209516,4134,1014,-8176
6.210716,4087,591,-8164
6.235125,4144,182,-8175
6.236325,4165,-301,-7860
6.237526,4019,-641,-7845
6.238726,4009,-1009,-7734
6.239927,3935,-1368,-7564
6.241127,3944,-1755,-7348
6.242328,3935,-1788,-7201
6.243528,3928,-1957,-7092
6.244729,3951,-1995,-6812
6.245929,3949,-2000,-6522
6.247130,3917,-1833,-6359
6.248330,3888,-1544,-5983
6.249531,3831,-1363,-5611
6.250731,3760,-940,-5325
6.251932,3719,-540,-5191
6.253132,3615,-122,-4991
6.254333,3498,-54,-4823
6.255533,3457,185,-4747
6.256734,3344,326,-4602
6.257934,3267,389,-4486
6.269611,3191,456,-4365
6.270811,3171,516,-4294
6.272011,3100,533,-4204
6.273212,3020,549,-4079
6.274412,2973,558,-4016
6.275613,2894,549,-3873
6.276813,2802,559,-3700
6.278014,2676,531,-3374
6.279214,2622,539,-3444
6.280415,2493,544,-3244
6.281615,2347,531,-3078
6.282816,2318,548,-2969
6.284016,2187,537,-2744
6.285217,2093,512,-2508
6.286417,2043,507,-2128
6.287618,2048,480,-2095
6.288818,2013,480,-1792
6.290019,1972,426,-1425
6.291219,1973,368,-1224
6.292420,1978,232,-762
6.328021,2031,215,-317
6.329222,2104,28,166
6.330422,2208,-54,383
6.331623,2338,-105,782
6.332823,2405,-90,1175
6.334024,2404,-66,1371
6.335224,2457,-5,1877
6.336425,2511,-63,2412
6.337625,2571,-14,2899
6.338825,2661,57,3133
6.340026,2768,59,3734
6.341226,2869,116,4236
6.342427,2927,179,4520
6.343627,3027,454,5196
6.344828,3178,294,5959
6.346028,3261,394,6832
6.347229,3392,547,7029
6.348429,3522,560,7795
6.349630,3673,762,8648
6.350830,3746,1009,9053
6.360318,3857,1462,9840
6.361519,4078,1500,10885
6.362719,4194,1911,11332
6.363920,4378,2270,11932
6.365120,4453,2571,12635
6.366321,4370,2907,13131
6.367521,4351,3246,13344
6.368722,4389,3551,13756
6.369922,4387,3380,13811
6.371123,4461,3434,13794
6.372323,4508,3465,13484
6.373524,4124,3517,13618
6.374724,3660,3564,13167
6.375925,3468,3529,12818
6.377125,3311,3457,12360
6.378326,3315,3407,11801
6.379526,3053,3146,11354
6.380727,2723,2877,11064
6.381927,2515,2781,10026
6.383127,2175,2108,9452
6.417651,2113,1629,9139
6.418851,1980,1363,8600
6.420052,1886,783,8058
6.421252,1882,349,7825
6.422453,1883,-224,7537
6.423653,1767,-382,6588
6.424854,1816,-578,6030
6.426054,1817,-878,5883
6.427255,1795,-974,5142
6.428455,1839,-1170,4552
6.429656,1816,-1441,4252
6.430856,1836,-1646,3503
6.432057,1831,-1768,2789
6.433257,1840,-1983,2213
6.434458,1845,-2174,1844
6.435658,2488,-1508,2098
6.436859,2211,-3763,67
6.438059,1924,-5753,-389
6.439260,1863,-6252,-53
6.440460,2057,-6002,-312
6.417807,2144,-5075,-1167
6.419007,2333,-3967,-1444
6.420208,2496,-3460,-2226
6.421408,2667,-2539,-3058
6.422609,2745,-1955,-3416
6.423809,2927,-1541,-4113
6.425009,3098,-1705,-4700
6.426210,3194,-1920,-5228
6.427410,3354,-2356,-5485
6.428611,3508,-2600,-5861
6.429811,3619,-3166,-6163
6.431012,3648,-3711,-6295
6.432212,3671,-3919,-6471
6.433413,3618,-4186,-6643
6.434613,3665,-4280,-6747
6.435814,3780,-4233,-6978
6.437014,3766,-4182,-7348
6.438215,3656,-3983,-7733
6.439415,3593,-3630,-7901
6.440616,3526,-3180,-8233
6.455290,3515,-3014,-8504
6.456490,3517,-2560,-8618
6.457691,3520,-2121,-8793
6.458891,3528,-1899,-8932
6.460092,3600,-1484,-8879
6.461292,3598,-1155,-8858
6.462493,3562,-1019,-8723
6.463693,3461,-839,-8516
6.464893,3422,-687,-8383
6.466094,3315,-501,-8008
6.467294,3064,-394,-6946
6.468495,2948,611,-8689
6.469695,2931,1532,-9096
6.470896,2936,1744,-8059
6.472096,2947,2256,-7376
6.473297,2978,2838,-7042
6.474497,3032,3672,-7212
6.475698,3189,4075,-7530
6.476898,3251,4536,-7117
6.478099,3288,4653,-6462
