# t,ax,ay,az (t in seconds since start)
2.001603,2149,2835,3491
2.002803,2104,2852,3538
2.004004,2135,2852,3409
2.005204,2138,2981,3076
2.006405,2094,3053,3324
2.007605,2042,3028,3283
2.008806,1976,2996,3329
2.010006,1976,3022,3340
2.011207,2003,3070,3235
2.012407,1996,3083,3099
2.013608,1957,3062,3054
2.014808,1941,3108,3017
2.016009,1952,3172,3010
2.017209,1956,3235,3121
1.994528,1963,3274,3177
1.995728,1936,3289,3345
1.996929,1926,3301,3498
1.998129,1959,3296,3563
1.999330,1980,3243,3643
2.000530,2012,3220,3699
2.001731,2006,3119,3731
2.002931,2006,3018,3743
2.004132,1995,2998,3798
2.005332,1994,2921,3837
2.006532,1980,2890,3883
2.007733,1988,2887,3956
2.008933,1957,2891,4036
2.010134,1930,2936,4142
2.011334,1911,2959,4124
2.012535,2065,3008,4007
2.013735,2179,3133,3813
2.014936,2171,3081,3851
2.016136,2167,3079,3941
2.017337,2098,3055,3924
2.053799,2090,3035,3945
2.054999,2063,3049,3885
2.056199,2020,3019,3778
2.057400,1918,2969,3695
2.058600,1955,2960,3637
2.059801,1838,2926,3428
2.061001,1811,2898,3325
2.062202,1808,2948,3285
2.063402,1778,2869,2974
2.064603,1806,2863,2905
2.065803,1757,2817,2798
2.067004,1713,2839,2892
2.068204,1691,2904,3010
2.069405,1678,2879,2792
2.070605,1679,2967,2775
2.071806,1669,2958,2712
2.073006,1555,2965,2779
2.074207,1487,3015,2916
2.075407,1418,3012,2915
2.076608,1308,3105,2925
2.090000,1272,3220,2844
2.091200,1209,3300,2791
2.092401,1211,3407,2635
2.093601,1195,3423,2548
2.094802,1107,3542,2545
2.096002,1082,3634,2622
2.097203,1021,3684,2604
2.098403,1020,3807,2454
2.099604,768,3860,2356
2.100804,1021,3872,2287
2.102005,1041,3866,2045
2.103205,1045,3923,1953
2.104406,1013,3827,1929
2.105606,1027,3887,1887
2.106807,977,3861,1825
2.108007,1007,3849,1774
2.109208,957,3831,1634
2.110408,956,3829,1522
2.111609,917,3784,1459
2.112809,864,3712,1219
2.144608,843,3677,1098
2.145809,762,3601,996
2.147009,734,3475,857
2.148210,699,3434,727
2.149410,630,3355,525
2.150611,565,3205,384
2.151811,573,3195,266
2.153012,544,3167,137
2.154212,525,3231,13
2.155413,510,3286,-83
2.156613,416,3344,-155
2.157814,370,3323,-323
2.159014,371,3435,-400
2.160215,401,3410,-551
2.161415,395,3532,-521
2.162616,387,3487,-611
2.163816,374,3535,-725
2.165016,382,3815,-871
2.166217,426,3664,-833
2.167417,436,3827,-846
2.180726,355,3947,-882
2.181927,378,3975,-1056
2.183127,341,4106,-1036
2.184328,386,4168,-1037
2.185528,399,4177,-1174
2.186728,487,4215,-1274
2.187929,475,4204,-1389
2.189129,405,4183,-1317
2.190330,403,4155,-1364
2.191530,426,4194,-1423
2.192731,410,4247,-1406
2.193931,437,4273,-1493
2.195132,423,4270,-1467
2.196332,409,4271,-1507
2.197533,380,4304,-1545
2.198733,357,4314,-1517
2.199934,372,4384,-1628
2.201134,363,4416,-1608
2.202335,421,4456,-1718
2.203535,440,4551,-1718
2.232991,375,4535,-1748
2.234192,251,4548,-1765
2.235392,234,4596,-1835
2.236593,258,4704,-1928
2.237793,245,4725,-1978
2.238994,291,4828,-2049
2.240194,298,4842,-2168
2.241395,268,4930,-2211
2.242595,245,4926,-2275
2.243796,262,5021,-2338
2.244996,237,5058,-2335
2.246196,249,5104,-2376
2.247397,314,5145,-2401
2.248597,341,5133,-2365
2.249798,327,5123,-2357
2.250998,382,5104,-2291
2.252199,425,5067,-2271
2.253399,421,5043,-2268
2.254600,466,5012,-2115
2.255800,475,5005,-2100
2.276513,516,4927,-2047
2.277713,503,4882,-1977
2.278914,482,4859,-1910
2.280114,423,4821,-1865
2.281315,366,4762,-1885
2.282515,371,4738,-1808
2.283716,378,4710,-1814
2.284916,345,4672,-1759
2.286117,350,4673,-1794
2.287317,321,4662,-1771
2.288518,308,4652,-1791
2.289718,6,4571,-1776
2.290918,245,4568,-1790
2.292119,182,4533,-1865
2.293319,193,4536,-1934
2.294520,167,4516,-1955
2.295720,265,4533,-2035
2.296921,518,4669,-2257
2.298121,563,4757,-2278
2.299322,513,4761,-2323
2.276657,460,4806,-2414
2.277858,458,4927,-2484
2.279058,425,4978,-2485
2.280259,346,4972,-2495
2.281459,238,4979,-2532
2.282660,173,4958,-2541
2.283860,28,4909,-2511
2.285061,-89,4928,-2380
2.286261,-85,4981,-2067
2.287461,-52,5074,-2293
2.288662,-70,5071,-2266
2.289862,-35,5025,-2132
2.291063,6,5005,-1980
2.292263,144,5090,-1883
2.293464,183,5072,-1695
2.294664,180,5047,-1342
2.295865,315,5138,-1452
2.297065,394,5141,-1235
2.298266,428,5139,-1067
2.299466,426,5179,-1033
2.314665,462,5156,-848
2.315865,520,5147,-790
2.317066,763,5128,-811
2.318266,553,5117,-622
2.319467,547,5105,-638
2.320667,582,5008,-537
2.321868,578,4946,-580
2.323068,490,4842,-539
2.324269,496,4784,-712
2.325469,455,4675,-747
2.326670,431,4580,-767
2.327870,451,4595,-896
2.329071,495,4576,-918
2.330271,480,4517,-952
2.331471,565,4352,-1007
2.332672,569,4606,-871
2.333872,557,4616,-766
2.335073,601,4673,-651
2.336273,609,4641,-652
2.337474,582,4549,-478
2.365067,601,4477,-401
2.366268,638,4489,-274
2.367468,657,4444,-282
2.368668,634,4321,-173
2.369869,622,4266,-139
2.371069,668,4224,-7
2.372270,653,4162,188
2.373470,702,4156,8
2.374671,639,4103,-61
2.375871,670,4025,-190
2.377072,658,3982,-351
2.378272,621,3962,-437
2.379473,578,3966,-530
2.380673,566,4004,-630
2.381874,539,4117,-617
2.383074,552,4117,-596
2.384275,561,4170,-648
2.385475,536,4107,-587
2.386676,645,4169,-419
2.387876,684,4151,-341
2.417601,705,4078,-252
2.418801,782,4007,-13
2.420001,817,3910,145
2.421202,855,3831,288
2.422402,863,3685,439
2.423603,858,3340,524
2.424803,923,3471,726
2.426004,920,3341,654
2.427204,941,3288,760
2.428405,913,3203,854
2.429605,968,3102,964
2.430806,1018,3019,1059
2.432006,1032,2969,1068
2.433207,965,2763,1167
2.434407,956,2606,1203
2.435608,917,2538,1298
2.436808,985,2464,1425
2.438009,1015,2419,1331
2.439209,1036,2282,1378
2.440410,980,2277,1404
2.453504,894,2172,-427
2.454705,727,3560,-2612
2.455905,408,3304,-2144
2.457106,533,2980,96
2.458306,941,2414,2098
2.459507,973,1938,2692
2.460707,1210,1758,2865
2.461908,1317,1756,2493
2.463108,1233,1970,1925
2.464309,1223,2187,1504
2.465509,1211,2338,1447
2.466710,1232,2427,1708
2.467910,1178,2380,1373
2.469111,1041,2287,1629
2.470311,1221,2548,1531
2.471512,1208,2592,1544
2.472712,1180,2553,1792
2.473913,1195,2541,1897
2.475113,1248,2802,2279
2.476313,1314,2970,2156
2.490034,1288,2976,2364
2.491234,1327,2974,2502
2.492435,1403,3316,2584
2.493635,1387,3578,2646
2.494836,1364,3358,2786
2.496036,1507,3516,2822
2.497237,1368,3676,2963
2.498437,1458,3748,3085
2.499638,1522,3879,3133
2.500838,1466,3852,3240
2.502039,1741,3511,3344
2.503239,1737,3526,3442
2.504440,1762,3508,3475
2.505640,1744,3463,3552
2.506841,1838,3490,3623
2.508041,1788,3471,3661
2.509242,1744,3454,3757
2.510442,1980,3330,3978
2.511643,1947,3431,3874
2.512843,1952,3643,3873
2.550195,2029,3594,4116
2.551396,2073,3596,4253
2.552596,1974,3497,4179
2.553797,2039,3529,4156
2.554997,1944,3381,4032
2.556198,2016,3531,3981
2.557398,2003,3582,4220
2.558599,2062,3499,3941
2.559799,2095,3498,3875
2.560999,2018,3382,3756
2.562200,2057,3343,3717
2.563400,1937,3281,3733
2.564601,2070,3376,3787
2.565801,2052,3308,3835
2.567002,2039,3382,3690
2.568202,1935,3095,3487
2.569403,2001,3272,3426
2.570603,1990,3243,3525
2.571804,1923,3057,3282
2.573004,1940,3005,3338
2.604297,1969,3130,3415
2.605498,1930,2983,3438
2.606698,1950,2884,3205
2.607899,1920,2735,2928
2.609099,1770,2606,3148
2.610299,1898,2617,3219
2.611500,1984,2863,3485
2.612700,1833,2583,3463
2.613901,1836,2529,3202
2.615101,1783,2430,3140
2.616302,1774,2358,3196
2.617502,1787,2404,3235
2.618703,1836,2364,3494
2.619903,1817,2422,3532
2.621104,1795,2411,3557
2.622304,1834,2384,3462
2.623505,1925,2449,3499
2.624705,1923,2469,3557
2.625906,1995,2459,3580
2.627106,2050,2449,3529
2.604488,2059,2458,3589
2.605688,2105,2650,3666
2.606889,2125,2722,3719
2.608089,2126,2701,3663
2.609290,2161,2667,3588
2.610490,2147,2681,3533
2.611691,2123,2644,3684
2.612891,2089,2590,3681
2.614092,2099,2535,3778
2.615292,2094,2495,3921
2.616493,2152,2468,4032
2.617693,2166,2510,4050
2.618894,2137,2501,4189
2.620094,2090,2511,4289
2.621294,1824,3564,5054
2.622495,2022,3852,4931
2.623695,1984,3593,4585
2.624896,1958,3002,4184
2.626096,1990,2603,3893
2.627297,2046,2501,3788
2.643712,2059,2558,3799
2.644912,2034,2515,3709
2.646113,1942,2558,3752
2.647313,1912,2811,3840
2.648514,1851,2592,3531
2.649714,1801,2489,3256
2.650915,1731,2443,3018
2.652115,1588,2490,2819
2.653316,1286,2465,2663
2.654516,1524,2441,2389
2.655717,1603,2549,2125
2.656917,1550,2617,2238
2.658118,1604,2750,2160
2.659318,1545,2990,2004
2.660519,1446,2910,2004
2.661719,1460,2894,2078
2.662920,1341,3183,2198
2.664120,1391,3238,2125
2.665320,1404,3258,2044
2.666521,1367,3268,1859
2.679419,1355,3563,2057
2.680620,1284,3266,2132
2.681820,1200,3320,2240
2.683021,1175,3250,2083
2.684221,1133,3276,2047
2.685422,968,3330,2241
2.686622,1002,3341,2112
2.687823,889,3323,1986
2.689023,940,3219,2017
2.690224,841,3194,1921
2.691424,855,3223,1968
2.692625,759,3201,1867
2.693825,770,3196,1587
2.695026,786,3213,1672
2.696226,706,3145,1506
2.697427,655,3218,1232
2.698627,698,3217,808
2.699828,719,3089,332
2.701028,727,3084,90
2.702229,700,3163,479
2.736160,701,3174,500
2.737360,703,3194,500
2.738561,688,3035,574
2.739761,679,2996,528
2.740962,644,3014,514
2.742162,570,3057,479
2.743363,566,3159,523
2.744563,499,3285,526
2.745764,461,3317,397
2.746964,444,3448,313
2.748165,398,3451,311
2.749365,376,3417,380
2.750566,395,3369,394
2.751766,410,3329,378
2.752967,459,3388,419
2.754167,537,3420,433
2.755367,624,3506,419
2.756568,626,3612,386
2.757768,642,3662,362
2.758969,594,3774,378
2.770935,596,3910,360
2.772135,541,4101,321
2.773336,608,4197,70
2.774536,579,4387,-38
2.775737,558,4531,-3
2.776937,481,4581,-67
2.778138,419,4760,-201
2.779338,375,4951,-263
2.780539,289,5102,-385
2.781739,170,5177,-500
2.782940,123,5345,-504
2.784140,177,5534,-487
2.785341,224,5575,-513
2.786541,292,5679,-667
2.787742,298,5729,-684
2.788942,302,5727,-831
2.790143,309,5720,-877
2.791343,319,5749,-882
2.792544,352,5745,-860
2.793744,348,5699,-811
2.850543,307,5622,-783
2.851743,277,5564,-776
2.852944,269,5533,-733
2.854144,283,5529,-785
2.855345,284,5459,-843
2.856545,272,5333,-923
2.857746,231,5286,-953
2.858946,208,5110,-1045
2.860147,237,4989,-1108
2.861347,229,4950,-1284
2.862547,252,4826,-1286
2.863748,263,4778,-1311
2.864948,285,4776,-1340
2.866149,291,4755,-1388
2.867349,223,4708,-1591
2.868550,150,4724,-1752
2.869750,148,4739,-1695
2.870951,228,4812,-1781
2.872151,220,4797,-1826
2.873352,212,4741,-1857
2.850770,200,4718,-1862
2.851971,145,4714,-1886
2.853171,109,4729,-1931
2.854372,27,4734,-1991
2.855572,-20,4796,-2127
2.856773,-34,4863,-2180
2.857973,-29,4946,-2226
2.859174,70,5022,-2302
2.860374,161,5167,-2355
2.861575,180,5229,-2410
2.862775,149,5226,-2388
2.863975,118,5272,-2306
2.865176,122,5272,-2273
2.866376,124,5277,-2168
2.867577,105,5267,-2057
2.868777,115,5262,-2009
2.869978,122,5224,-1888
2.871178,158,5164,-1762
2.872379,217,5109,-1590
2.873579,226,4996,-1535
2.868793,286,4977,-1450
2.869994,329,4927,-1381
2.871194,337,4838,-1101
2.872395,352,4783,-1214
2.873595,337,4769,-1229
2.874796,352,4734,-1235
2.875996,345,4723,-1260
2.877197,309,4674,-1266
2.878397,256,4634,-1367
2.879598,230,4621,-1356
2.880798,193,4581,-1439
2.881999,122,4555,-1479
2.883199,128,4569,-1614
2.884400,129,4577,-1619
2.885600,102,4554,-1612
2.886801,106,4536,-1626
2.888001,157,4642,-1722
2.889202,115,4606,-1721
2.890402,138,4614,-1683
2.891603,183,4652,-1691
2.906135,206,4641,-1528
2.907335,211,4647,-1507
2.908536,257,4706,-1408
2.909736,331,4675,-1337
2.910937,326,4612,-1267
2.912137,310,4594,-1050
2.913338,362,4578,-1013
2.914538,403,4493,-880
2.915739,446,4504,-730
2.916939,476,4498,-646
2.918140,475,4414,-651
2.919340,460,4423,-493
2.920541,426,4375,-466
2.921741,437,4357,-421
2.922942,458,4365,-381
2.924142,415,4363,-376
2.925343,403,4319,-374
2.926543,371,4264,-393
2.927743,384,4233,-484
2.928944,353,4184,-487
2.958645,369,4200,-462
2.959845,415,4242,-461
2.961046,383,4236,-456
2.962246,397,4253,-380
2.963447,439,5741,-4708
2.964647,-63,5862,-7999
2.965848,16,4280,-3580
2.967048,595,3939,-631
2.968249,865,4363,2400
2.969449,890,4230,1405
2.970650,720,3986,302
2.971850,661,4106,251
2.973051,500,4170,553
2.974251,348,4178,868
2.975452,289,4058,999
2.976652,232,3911,1008
2.977853,252,3950,1101
2.979053,263,3985,1026
2.980254,299,3945,926
2.981454,270,3966,805
3.018772,512,3903,602
3.019972,641,3730,447
3.021173,685,3449,260
3.022373,393,3227,-137
3.023574,398,3357,223
3.024774,453,3540,185
3.025974,313,3612,211
3.027175,364,3776,463
3.028375,287,3768,610
3.029576,259,3733,550
3.030776,316,3785,930
3.031977,312,3904,1199
3.033177,552,3714,1097
3.034378,508,3614,1341
3.035578,558,3532,1367
3.036779,620,3424,1400
3.037979,600,3091,1493
3.039180,637,3298,1460
3.040380,673,3285,1701
3.041581,689,3153,1653
3.055416,772,3082,1585
3.056616,643,2995,1687
3.057817,664,3105,1745
3.059017,802,3110,1516
3.060218,780,3007,1362
3.061418,829,2975,1336
3.062619,865,2839,1204
3.063819,827,2840,1087
3.065020,829,2861,1013
3.066220,829,2820,963
3.067421,892,2860,1040
3.068621,972,2975,1063
3.069822,918,2953,1230
3.071022,955,2931,1378
3.072223,1052,2929,1586
3.073423,1037,2702,1972
3.074624,995,2463,2070
3.075824,892,2351,2210
3.077025,1218,2611,2300
3.078225,1237,2639,2368
3.090939,1087,2253,2377
3.092139,498,1716,2149
3.093340,1472,2758,2049
3.094540,1627,3599,2371
3.095741,1705,3965,2788
3.096941,1679,3994,2936
3.098142,1751,3846,2994
3.099342,1700,3653,3235
3.100543,1533,3560,3146
3.101743,1487,3598,3471
3.102944,1334,3489,3215
3.104144,1295,3562,3329
3.105345,1292,3488,3305
3.106545,1255,3470,3348
3.107746,1201,3361,3308
3.108946,1279,3412,3313
3.110147,1337,3450,3385
3.111347,1358,3298,3251
3.112548,1392,3312,3347
3.113748,1400,3402,3455
3.130710,1433,3359,3412
3.131911,1451,3753,3202
3.133111,1468,3718,3240
3.134312,1436,3720,3362
3.135512,1520,3819,3399
3.136713,1549,3810,3341
3.137913,1591,3856,3461
3.139114,1580,3690,3408
3.140314,1582,3751,3412
3.141515,1579,3647,3497
3.142715,1285,3488,3469
3.143915,1575,3439,3538
3.145116,1516,3363,3609
3.146316,1554,3246,3547
3.147517,1610,3236,3621
3.148717,1606,3103,3508
3.149918,1773,3226,3408
3.151118,1706,3150,3364
3.152319,1700,3141,3539
3.153519,1693,3045,3451
3.192094,1749,3149,3236
3.193295,1711,3077,3357
3.194495,1672,3084,3206
3.195696,1713,3129,2991
3.196896,1591,3123,3196
3.198097,1650,3036,2903
3.199297,1598,3072,3080
3.200498,1606,3005,2630
3.201698,1581,3047,2832
3.202899,1653,3042,2737
3.204099,1604,3007,2785
3.205300,1563,2967,2793
3.206500,1608,2887,2742
3.207701,1659,2892,2726
3.208901,1631,2804,2776
3.210102,1677,2777,2717
3.211302,1614,2720,2881
3.212503,1621,2728,2927
3.213703,1600,2677,3053
3.214904,1661,2651,3161
3.192264,1646,2604,3273
3.193465,1669,2535,3386
3.194665,1660,2390,3613
3.195866,1710,2347,3874
3.197066,1801,2270,4118
3.198266,1848,2262,4220
3.199467,1958,2539,4355
3.200667,2035,2350,4474
3.201868,2053,2388,4525
3.203068,2037,2393,4614
3.204269,2086,2372,4608
3.205469,2113,2433,4548
3.206670,2098,2445,4543
3.207870,2045,2438,4577
3.209071,2018,2428,4584
3.210271,1999,2525,4551
3.211472,1769,4990,6239
3.212672,1330,5935,5910
3.213873,1360,4196,4979
3.215073,1433,2628,4588
3.268869,1555,2064,3781
3.270069,1783,1758,3934
3.271270,1916,1994,3661
3.272470,1965,1874,3605
3.273671,1961,1962,3539
3.274871,1914,2018,3268
3.276071,1879,2131,2936
3.277272,1762,2069,2802
3.278472,1716,2286,2848
3.279673,1719,2502,2823
3.280873,1755,2780,2806
3.282074,1701,2903,2819
3.283274,1657,3221,3038
3.284475,1511,3377,3013
3.285675,1367,3414,2965
3.286876,1133,3227,2994
3.288076,1200,3139,3067
3.289277,1120,3222,2972
3.290477,1085,2927,2838
3.291678,1092,2927,2862
3.269093,1027,2862,2936
3.270293,993,2815,3010
3.271494,878,2760,2962
3.272694,882,2759,2945
3.273895,838,3066,2975
3.275095,771,2890,2968
3.276296,816,2899,2937
3.277496,771,2976,2925
3.278697,804,3012,2866
3.279897,800,2997,2924
3.281098,798,3119,3003
3.282298,777,3202,2968
3.283499,582,3284,3232
3.284699,472,3738,3238
3.285900,445,3422,3107
3.287100,613,3291,2793
3.288301,689,3107,2499
3.289501,761,2926,2377
3.290702,747,2809,2102
3.291902,781,2813,2144
3.316296,708,2951,2033
3.317496,632,2889,1868
3.318697,563,2974,1636
3.319897,486,2979,1533
3.321097,468,3082,1357
3.322298,527,3131,1212
3.323498,533,3189,1128
3.324699,477,3235,1154
3.325899,443,3213,1296
3.327100,423,3185,1261
3.328300,428,3197,1513
3.329501,540,3207,1166
3.330701,500,3249,1127
3.331902,461,3228,1112
3.333102,477,3262,1009
3.334303,372,3258,828
3.335503,295,3270,726
3.336704,264,3342,401
3.337904,161,3318,408
3.339105,96,3344,214
3.354387,49,3403,66
3.355588,20,3467,-23
3.356788,-24,3531,-232
3.357989,-47,3618,-443
3.359189,-62,3700,-595
3.360390,-137,3735,-905
3.361590,-163,3825,-983
3.362791,-234,3913,-1106
3.363991,-250,4027,-1141
3.365192,-216,4350,-1205
3.366392,-254,4130,-1285
3.367592,-264,4155,-1195
3.368793,-246,4165,-1119
3.369993,-254,4214,-988
3.371194,-279,4206,-967
3.372394,-304,4224,-943
3.373595,-275,4251,-878
3.374795,-287,4246,-777
3.375996,-259,4326,-761
3.377196,-331,4319,-800
3.393105,-377,4301,-712
3.394306,-393,4400,-668
3.395506,-414,4453,-705
3.396707,-478,4432,-616
3.397907,-525,4523,-677
3.399108,-578,4632,-641
3.400308,-590,4804,-655
3.401509,-588,4869,-585
3.402709,-547,4929,-558
3.403910,-500,4924,-639
3.405110,-481,4960,-730
3.406311,-435,5009,-735
3.407511,-426,5093,-798
3.408712,-408,5166,-849
3.409912,-382,5210,-948
3.411113,-385,5322,-1262
3.412313,-381,5445,-1063
3.413514,-384,5506,-1132
3.414714,-398,5611,-1211
3.415915,-390,5725,-1258
3.446717,-394,5774,-1298
3.447918,-383,5907,-1351
3.449118,-394,5967,-1374
3.450319,-392,6026,-1441
3.451519,-380,6041,-1483
3.452720,-380,6083,-1529
3.453920,-365,5860,-2295
3.455120,-366,5689,-2243
3.456321,-349,5821,-1820
3.457521,-322,5965,-1816
3.458722,-367,6174,-1698
3.459922,-390,6321,-1638
3.461123,-395,6271,-1672
3.462323,-400,6304,-1633
3.463524,-365,6280,-1570
3.464724,-348,6246,-1647
3.465925,-384,6079,-1764
3.467125,-428,6131,-1773
3.468326,-410,6120,-1593
3.469526,-479,6020,-1673
3.505663,-512,6223,-1597
3.506864,-543,6066,-1770
3.508064,-539,5984,-1857
3.509265,-517,5934,-1694
3.510465,-472,6012,-1825
3.511666,-408,5981,-1850
3.512866,-395,5928,-2185
3.514067,-333,5768,-1932
3.515267,-415,5700,-2001
3.516468,-386,5648,-2105
3.517668,-395,5754,-1834
3.518869,-419,5609,-1992
3.520069,-476,5555,-2106
3.521270,-412,5583,-2221
3.522470,-518,5474,-1981
3.523671,-502,5482,-2124
3.524871,-675,5284,-2192
3.526072,-696,5235,-2143
3.527272,-644,5253,-1900
3.528473,-716,5217,-2002
3.505777,-701,5124,-2135
3.506977,-613,5315,-2192
3.508178,-663,5254,-2115
3.509378,-449,5372,-1965
3.510579,-596,5216,-1858
3.511779,-604,5181,-1871
3.512980,-604,5230,-1718
3.514180,-552,5402,-1631
3.515381,-628,5286,-1561
3.516581,-586,5272,-1477
3.517782,-672,5122,-1356
3.518982,-633,5174,-1243
3.520183,-592,4890,-1140
3.521383,-442,5001,-1117
3.522584,-429,4770,-1058
3.523784,-430,4616,-1106
3.524984,-438,4637,-1026
3.526185,-437,4552,-903
3.527385,-434,4482,-929
3.528586,-413,4540,-771
3.543638,-409,4502,-656
3.544838,-381,4526,-580
3.546039,-343,4463,-622
3.547239,-297,4500,-531
3.548440,-341,4460,-443
3.549640,-307,4384,-434
3.550840,-319,4359,-404
3.552041,-237,4332,-471
3.553241,-277,4205,-429
3.554442,-257,4231,-318
3.555642,-251,4206,-261
3.556843,-253,4215,-509
3.558043,-283,4169,-302
3.559244,-250,4131,-151
3.560444,-231,4105,-219
3.561645,-187,4070,-244
3.562845,-229,3998,-153
3.564046,-164,3989,41
3.565246,-152,3952,18
3.566447,-96,3936,58
3.581403,-79,3990,87
3.582604,-64,3936,126
3.583804,-120,3951,66
3.585005,-92,3980,114
3.586205,-126,4006,80
3.587406,-101,4045,12
3.588606,-183,4093,82
3.589807,-232,4114,10
3.591007,-171,4197,220
3.592208,-242,4063,176
3.593408,-116,4130,332
3.594608,-113,4223,413
3.595809,-131,4237,483
3.597009,-157,4237,509
3.598210,-169,4306,604
3.599410,-177,4240,830
3.600611,-149,4200,802
3.601811,-181,4146,998
3.603012,-199,4048,1155
3.604212,-185,4001,1172
3.621796,-191,3962,1403
3.622996,-172,3916,1381
3.624197,-139,3891,1545
3.625397,-163,3750,1576
3.626597,-107,3771,1659
3.627798,-47,3669,1949
3.628998,76,3604,1773
3.630199,27,3442,1861
3.631399,41,3444,2158
3.632600,81,3370,2115
3.633800,104,3289,2040
3.635001,170,3319,2079
3.636201,273,3327,2193
3.637402,301,3313,2227
3.638602,325,3309,2267
3.639803,429,3323,2344
3.641003,437,3312,2436
3.642204,578,3422,2534
3.643404,708,3372,2549
3.644605,730,3479,2603
3.680691,789,3410,2609
3.681892,795,3428,2603
3.683092,841,3395,2595
3.684293,880,3439,2731
3.685493,947,3430,2584
3.686694,899,3360,2562
3.687894,921,3377,2500
3.689095,919,3524,2611
3.690295,955,3469,2395
3.691496,1027,3490,2497
3.692696,1277,3572,2539
3.693897,1041,3568,2565
3.695097,1051,3559,2530
3.696298,1037,3487,2603
3.697498,1120,3575,2609
3.698699,1136,3611,2672
3.699899,1112,3562,2714
3.701100,1170,3586,2756
3.702300,1203,3536,2708
3.703500,1234,3491,2738
3.719496,1267,3404,2903
3.720696,1241,3328,2998
3.721897,1313,3253,3049
3.723097,1331,3212,3126
3.724298,1320,3072,3180
3.725498,1312,2912,3244
3.726699,1307,2880,3331
3.727899,1307,2815,3092
3.729100,1338,2641,3279
3.730300,1332,2624,3310
3.731500,1327,2492,3338
3.732701,1351,2458,3330
3.733901,1287,2424,3302
3.735102,1312,2399,3282
3.736302,1328,2348,3262
3.737503,1320,2283,3213
3.738703,1338,2306,3256
3.739904,1319,2220,3259
3.741104,1304,2264,3307
3.742305,1334,2202,3248
3.756099,1340,2186,3250
3.757300,1391,2184,3182
3.758500,1405,2291,3271
3.759701,1418,2277,3208
3.760901,1487,2287,3210
3.762102,1507,2318,3153
3.763302,1481,2363,3191
3.764503,1459,2317,3206
3.765703,1524,2427,3108
3.766903,1481,2421,3173
3.768104,1577,2449,3068
3.769304,1556,2455,3179
3.770505,1534,2416,3066
3.771705,1515,2373,3168
3.772906,1530,2379,3156
3.774106,1539,2406,3196
3.775307,1520,2364,3274
3.776507,1592,2343,3192
3.777708,1565,2318,3185
3.778908,1552,2312,3257
3.756264,1529,2547,3244
3.757464,1583,2430,3098
3.758665,1511,2400,3168
3.759865,1563,2359,3129
3.761066,1500,2365,3177
3.762266,1500,2353,3166
3.763467,1544,2402,3297
3.764667,1618,2455,3356
3.765868,1647,2439,3558
3.767068,1630,2375,3743
3.768269,1687,2399,3778
3.769469,1729,2389,3903
3.770670,1748,2351,3906
3.771870,1780,2357,3962
3.773071,1769,2354,3972
3.774271,1808,2362,4046
3.775471,1861,2409,4030
3.776672,1866,2405,4113
3.777872,1881,2456,4189
3.779073,1876,2416,4112
3.808287,1902,2458,4131
3.809487,1868,2412,4142
3.810688,1877,2461,4167
3.811888,1852,2419,4176
3.813089,1861,2427,4118
3.814289,1837,2410,4202
3.815490,1829,2402,4265
3.816690,1845,2374,4168
3.817891,1848,2360,4193
3.819091,1853,2294,4277
3.820292,1877,2372,4270
3.821492,1853,2380,4295
3.822693,1816,2375,4280
3.823893,1543,2405,4250
3.825094,1768,2356,4283
3.826294,1742,2400,4072
3.827495,1695,2371,4033
3.828695,1690,2330,3982
3.829896,1667,2315,3778
3.831096,1692,2355,3600
3.857785,1629,2371,3486
3.858985,1590,2355,3397
3.860185,1483,2344,3293
3.861386,1413,2302,3140
3.862586,1390,2403,3126
3.863787,1384,2353,2953
3.864987,1331,2397,3011
3.866188,1329,2435,3046
3.867388,1271,2421,3147
3.868589,1258,2418,3180
3.869789,1266,2463,3227
3.870990,1286,2465,3281
3.872190,1331,2501,3261
3.873391,1272,2545,3424
3.874591,1237,2476,3455
3.875792,1206,2491,3468
3.876992,1257,2558,3424
3.878193,1202,2495,3353
3.879393,1237,2589,3401
3.880594,1201,2628,3256
3.903334,1163,2663,3231
3.904535,1188,2674,3140
3.905735,1055,2653,3060
3.906936,1036,2714,2937
3.908136,940,2862,3556
3.909337,599,3701,3428
3.910537,475,3787,3350
3.911738,579,3282,2820
3.912938,661,2618,2648
3.914139,784,2501,2435
3.915339,828,2346,2328
3.916540,843,2461,2396
3.917740,751,2602,2522
3.918940,606,2560,2468
3.920141,502,2595,2312
3.921341,519,2638,2281
3.922542,603,2655,2189
3.923742,623,2765,2040
3.924943,666,2728,2000
3.926143,604,2800,2068
3.939774,626,2777,1986
3.940975,619,2789,1903
3.942175,638,2775,1872
3.943376,617,2861,1817
3.944576,562,2790,1543
3.945777,533,2837,1516
3.946977,572,2976,1538
3.948177,571,3099,1458
3.949378,578,3196,1473
3.950578,451,3241,1391
3.951779,373,3193,1363
3.952979,361,3232,1256
3.954180,395,3383,1044
3.955380,488,3579,1047
3.956581,288,3605,1097
3.957781,399,3715,1102
3.958982,231,3690,870
3.960182,43,3666,586
3.961383,-283,3776,689
3.962583,-84,3995,813
3.985805,54,3674,562
3.987006,107,3815,513
3.988206,143,3796,436
3.989407,261,3867,388
3.990607,282,3941,380
3.991808,199,3960,344
3.993008,189,4013,283
3.994209,158,4234,540
3.995409,66,4215,384
